,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
3015,2,4,5,17,1,7,4,1,0,1,45,1,0,0,0,10123,4,400,4,4,4,0,3,0,0,0,0,4,2,1,0,-1.0,0,0
3016,7,3,6,6,1,5,8,3,1,1,31,0,1,0,2,7654,3,400,4,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,1,0
3023,1,4,4,13,1,2,2,5,0,2,45,0,2,1,1,1529,1,400,4,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
3045,6,3,5,13,1,6,7,3,0,2,40,1,2,1,1,10072,7,400,3,4,4,3,7,0,0,1,6,0,1,1,2,-1.0,1,0
3047,6,3,4,9,1,2,6,3,1,1,33,0,1,0,2,13457,12,400,2,4,4,1,6,0,0,0,6,0,1,2,1,-1.0,1,0
3071,0,4,5,6,1,6,1,4,1,1,63,0,2,1,1,4748,10,400,3,4,4,5,7,0,0,0,6,0,1,0,2,-1.0,1,0
3091,4,3,6,9,1,1,5,5,1,1,50,0,2,1,3,1784,10,400,3,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,2,0
3092,6,2,5,6,1,5,7,4,1,1,41,1,0,0,1,325,1,400,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
3093,0,3,1,0,1,7,1,4,0,1,42,0,0,0,2,12301,10,400,3,4,4,1,7,0,0,0,0,0,3,2,0,-1.0,1,0
3095,2,4,5,17,1,1,3,4,0,1,44,0,0,0,1,13150,13,400,2,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,1,0
3101,6,2,6,9,1,7,7,2,0,2,31,0,2,1,2,14103,5,400,4,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
3103,4,4,4,13,1,1,4,1,0,2,26,0,0,0,1,9614,16,400,2,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,1,1
3122,3,4,6,13,1,7,4,4,1,1,50,0,2,1,2,12163,3,400,1,4,4,5,5,0,0,0,0,0,1,2,2,-1.0,1,0
3126,3,3,5,6,1,1,4,3,1,1,31,1,1,0,1,14128,6,500,4,4,4,5,5,0,0,0,0,2,1,2,1,-1.0,1,1
3154,2,4,4,9,1,1,3,4,0,0,42,0,2,1,2,5987,16,400,2,4,4,3,5,0,0,0,6,0,3,0,2,-1.0,1,0
3164,4,3,5,6,1,6,5,3,1,1,33,1,0,0,2,12174,12,400,1,4,4,1,5,0,0,0,3,0,1,2,0,-1.0,1,0
3167,4,5,5,6,1,7,4,1,0,2,26,0,2,1,1,178,16,400,3,4,4,5,5,0,0,0,6,0,1,0,2,-1.0,1,0
3168,4,3,6,17,1,7,5,3,0,1,39,0,2,1,1,5177,4,400,4,4,4,1,6,0,0,0,1,0,1,0,2,-1.0,1,0
3171,2,3,5,13,1,5,3,4,1,1,66,0,1,0,1,1409,8,400,4,4,4,0,7,0,0,0,6,0,1,0,1,-1.0,1,0
3172,7,4,0,6,1,1,8,4,0,2,35,0,2,1,1,10645,3,400,3,4,4,5,5,0,0,0,6,0,1,1,2,-1.0,1,0
3178,2,3,3,13,1,6,5,1,0,1,30,1,0,0,1,5183,1,400,2,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,0
3184,3,2,6,0,1,2,4,4,1,1,41,0,0,0,1,3526,4,400,4,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,1,0
3189,2,2,6,13,1,7,3,2,0,1,40,0,2,1,1,14992,2,400,3,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,1,0
3194,2,1,1,13,1,2,3,1,0,2,28,0,2,1,5,12318,16,400,1,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,2,0
3196,0,2,4,5,1,6,1,3,1,1,50,1,0,0,3,11523,1,400,4,4,4,0,7,0,0,0,6,0,1,2,0,-1.0,2,0
3198,1,5,5,6,1,1,12,2,0,2,28,0,1,0,1,8047,8,400,1,4,4,1,5,0,0,0,6,0,1,1,1,-1.0,1,0
3199,4,3,6,6,1,1,4,2,1,1,29,0,0,0,1,13894,6,400,3,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,1,0
3209,0,1,5,13,1,1,1,4,0,1,43,0,1,0,1,1514,1,400,1,4,4,3,6,0,0,0,3,0,1,0,1,-1.0,1,0
3224,2,2,5,13,1,1,3,3,0,1,42,0,2,1,0,4349,8,400,4,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,0,0
3238,4,2,5,6,1,7,5,2,0,1,41,1,1,0,2,7060,6,400,1,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
3247,2,3,4,6,1,5,3,3,1,1,31,1,2,1,1,12941,2,400,1,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
3262,3,2,5,2,1,7,4,2,1,1,28,0,1,0,1,12055,15,400,2,4,4,3,6,0,0,0,1,4,3,2,1,-1.0,1,0
3263,2,3,4,5,1,6,8,3,1,1,26,0,0,0,0,3712,12,400,3,4,4,1,5,0,0,0,3,0,1,0,0,-1.0,0,0
3270,6,2,1,2,1,5,7,3,0,2,28,1,1,0,5,6108,6,700,2,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,2,0
3296,5,1,6,6,1,5,2,5,0,2,29,1,4,1,5,9323,2,400,1,0,4,0,5,0,0,0,0,0,1,1,1,-1.0,2,0
3301,4,1,6,2,1,1,5,4,1,1,54,1,2,1,2,13853,11,400,4,4,4,3,7,0,0,0,1,0,1,2,2,-1.0,1,0
3308,6,3,2,9,1,2,7,3,0,2,30,1,1,0,1,5559,11,400,2,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
3310,2,4,5,9,1,6,3,4,1,1,64,0,2,1,2,873,13,400,1,4,4,5,6,0,0,0,1,0,1,0,2,-1.0,1,0
3312,4,2,6,9,1,7,11,3,0,2,23,0,0,0,1,1628,11,400,2,4,4,0,4,0,0,0,3,0,1,0,0,-1.0,1,0
3316,2,4,5,6,1,6,3,4,0,2,31,0,2,1,1,13350,9,400,4,4,4,5,4,1,0,0,0,0,1,2,2,-1.0,1,0
3328,2,3,1,17,1,6,3,3,0,1,42,1,1,0,0,9796,12,400,2,4,4,0,6,0,0,0,3,0,1,1,1,-1.0,0,0
3329,2,2,2,13,1,7,3,3,0,1,42,0,2,1,2,8114,3,400,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
3330,0,4,2,6,1,6,1,4,0,1,31,0,2,1,1,2549,16,400,4,4,4,3,4,0,0,0,6,1,1,0,2,-1.0,1,0
3353,3,1,6,0,1,5,4,2,1,1,51,1,0,0,2,1973,13,400,4,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
3355,2,4,2,13,1,5,5,2,0,1,26,1,0,0,1,13724,14,400,3,4,4,3,4,0,0,0,0,0,1,2,0,-1.0,1,0
3359,5,4,6,2,1,5,6,4,1,1,55,0,2,1,1,4321,8,400,4,4,4,1,7,0,0,0,3,0,1,0,2,-1.0,1,0
3368,1,3,6,9,1,2,2,4,1,1,53,1,2,1,4,3810,4,400,2,4,4,0,7,0,0,0,0,0,1,0,2,-1.0,2,0
3372,2,4,1,6,1,7,3,4,0,2,26,0,1,0,1,1522,7,400,2,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
3386,2,3,6,13,1,5,3,4,1,1,54,0,0,0,1,4654,8,400,2,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
3407,0,3,3,13,1,6,1,3,0,1,46,0,0,0,2,13036,1,400,3,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,1,0
3409,0,5,4,17,1,5,9,1,0,2,27,0,0,0,1,11856,1,400,4,4,4,1,4,0,0,0,0,0,1,2,0,-1.0,1,0
3427,6,4,5,5,1,7,4,2,1,1,54,1,1,0,3,10786,6,400,1,4,4,5,7,1,0,0,3,0,1,1,1,-1.0,2,0
3430,4,5,5,9,1,6,5,5,1,1,69,0,2,1,1,218,3,700,4,4,4,5,7,0,0,0,1,0,1,0,2,-1.0,1,0
3445,6,3,6,9,1,5,7,3,1,1,58,0,2,1,2,4116,10,400,3,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
3447,1,1,2,2,1,5,2,3,1,1,58,0,2,1,3,6406,11,400,2,4,4,5,7,0,0,0,0,4,2,1,2,-1.0,2,0
3470,0,3,3,2,1,2,1,3,1,1,57,0,2,1,3,11355,6,400,4,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,2,0
3472,0,3,4,9,1,1,7,1,0,2,32,1,1,0,1,4750,8,400,3,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
3477,5,3,6,0,1,6,2,1,1,1,36,0,6,2,5,5220,1,400,2,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,2,1
3482,3,3,6,13,1,5,4,3,1,1,32,1,0,0,1,13695,8,400,2,4,4,0,6,0,0,0,0,0,3,2,0,-1.0,1,0
3493,1,3,5,9,1,7,2,3,1,1,52,0,1,0,1,9660,14,400,3,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,0
3498,3,1,4,2,1,6,4,3,1,1,28,0,1,0,1,12240,2,400,2,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,0
3511,0,3,3,6,1,1,1,4,1,1,34,0,2,1,1,5775,14,400,3,4,4,3,6,0,0,0,1,0,1,0,2,-1.0,1,0
3513,3,2,5,17,1,7,4,2,0,1,35,0,1,0,2,5664,10,400,4,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
3520,3,4,3,13,1,5,8,1,0,2,18,0,1,0,2,3759,15,400,3,4,4,3,2,0,0,0,6,0,1,0,1,-1.0,1,0
3530,4,5,3,2,1,2,5,5,1,1,47,1,2,1,2,12048,3,400,3,4,4,1,7,0,0,0,6,0,1,2,2,-1.0,1,0
3533,1,3,5,2,1,6,2,4,1,1,41,0,1,0,1,14058,1,400,4,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,1
3537,0,1,5,17,1,7,1,1,0,1,28,0,2,1,1,3771,15,400,4,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
3539,4,3,3,13,1,2,5,3,0,1,35,1,2,1,1,9291,2,400,4,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
3543,4,4,6,6,1,6,4,2,1,1,40,0,1,0,1,1999,12,400,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
3556,8,5,6,6,1,5,7,2,0,1,38,1,0,0,1,4316,5,400,4,4,4,0,7,0,0,0,1,0,1,0,0,-1.0,1,0
3571,3,2,0,6,1,6,4,3,0,1,47,1,4,1,5,78,12,400,3,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,2,0
3587,4,4,3,6,1,1,5,5,1,1,32,1,0,0,1,794,13,400,3,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
3593,0,2,6,13,1,6,1,3,0,1,26,1,2,1,1,5624,14,400,2,4,4,5,6,0,0,0,1,0,1,0,2,-1.0,1,0
3600,5,3,2,0,1,2,6,3,1,1,28,0,2,1,2,5926,5,400,3,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,1,0
3603,2,2,6,9,1,6,3,3,0,1,47,1,1,0,5,665,15,400,1,4,4,1,6,0,0,0,1,0,1,0,1,-1.0,2,0
3611,2,2,2,5,1,7,3,3,0,1,49,0,0,0,0,1130,12,400,3,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,0,0
3616,0,4,2,2,1,7,9,1,0,1,50,0,2,1,1,586,7,400,3,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
3622,0,4,2,13,1,5,1,5,0,2,41,0,2,1,2,13399,9,400,3,4,4,1,6,0,0,0,0,4,2,2,2,-1.0,1,0
3626,0,2,0,9,1,2,1,2,0,2,28,0,2,1,1,13642,11,400,3,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,1,0
3634,2,3,6,6,1,6,3,4,1,1,28,0,1,0,2,1056,9,400,3,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
3651,1,2,3,13,1,7,12,2,0,2,35,0,1,0,1,11182,7,400,1,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,0
3655,1,4,3,2,1,2,2,5,1,1,46,0,2,1,2,11379,6,400,3,4,4,5,7,0,0,0,6,0,1,2,2,-1.0,1,0
3662,3,2,6,5,1,1,4,2,1,1,54,0,2,1,2,6318,7,400,4,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
3667,7,1,5,0,1,5,1,2,1,1,33,0,1,0,1,11115,1,400,4,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
3675,1,2,6,9,1,6,2,4,1,1,62,1,0,0,1,13440,7,400,1,4,4,0,7,0,0,0,6,0,1,2,0,-1.0,1,0
3686,0,2,4,9,1,2,1,4,1,1,39,1,1,0,1,9368,1,400,4,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,1,0
3693,2,2,5,0,1,5,4,1,1,1,52,0,0,0,2,8592,11,400,2,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,1
3696,8,5,6,13,1,1,7,1,0,2,31,1,1,0,1,10711,7,500,4,4,4,0,5,0,0,0,0,2,2,1,1,-1.0,1,1
3700,2,1,1,2,1,2,3,1,0,2,27,0,2,1,1,12876,4,400,1,4,4,3,5,0,0,0,3,0,1,2,2,-1.0,1,0
3739,1,1,5,9,1,7,2,1,0,1,36,0,1,0,1,14303,6,400,1,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
3758,3,3,5,13,1,7,4,3,0,2,30,0,2,1,2,1896,14,400,4,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
3762,2,3,4,2,1,5,3,3,1,1,60,0,1,0,2,5918,9,400,2,4,4,0,7,0,0,0,3,0,1,0,1,-1.0,1,0
3764,2,1,3,9,1,6,3,1,0,2,19,0,2,1,1,1831,5,400,4,4,4,1,1,0,0,0,0,0,1,0,2,-1.0,1,0
3766,5,5,3,17,1,2,2,1,0,2,21,0,1,0,1,835,14,400,4,4,4,1,2,0,0,0,6,0,1,0,1,-1.0,1,0
3776,3,3,4,5,1,1,4,3,1,1,46,1,1,0,3,11997,4,400,2,4,4,1,6,0,0,0,1,0,1,2,1,-1.0,2,0
3777,5,2,5,13,1,1,6,3,0,2,34,0,0,0,1,10484,6,400,1,4,4,1,5,0,0,0,3,0,1,1,0,-1.0,1,0
3792,1,5,5,3,1,7,2,5,1,1,47,1,1,0,2,14309,7,400,4,4,4,0,7,0,0,0,0,0,1,2,1,-1.0,1,0
3796,4,3,6,13,1,5,5,3,1,1,29,0,2,1,2,254,15,400,2,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
3803,4,5,5,2,1,5,4,2,1,1,31,1,1,0,2,10476,7,400,4,4,4,0,6,0,0,0,3,0,1,1,1,-1.0,1,0
3812,1,4,4,17,1,2,12,2,0,2,29,0,2,1,1,15150,6,400,2,4,4,1,4,0,0,0,3,0,1,2,2,-1.0,1,0
3818,3,4,0,17,1,2,4,4,0,2,25,0,1,0,1,10344,11,400,1,4,4,0,4,0,0,0,0,0,1,1,1,-1.0,1,1
3836,4,2,5,9,1,7,5,3,0,2,49,0,2,1,1,12939,1,400,4,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,1,0
3871,2,5,0,13,1,2,5,1,0,2,21,0,1,0,1,1516,10,400,4,4,4,5,4,0,0,0,6,0,1,0,1,-1.0,1,0
3873,1,2,6,2,1,5,11,4,1,1,45,0,2,1,1,10975,3,700,4,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,1,0
3878,1,2,6,6,1,7,2,3,0,1,42,0,1,0,1,2544,4,400,4,4,4,1,5,0,0,0,1,0,1,0,1,-1.0,1,0
3881,9,3,5,0,1,5,3,4,1,1,39,0,2,1,2,1558,6,400,4,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
3887,0,2,5,6,1,2,1,3,0,1,38,1,1,0,0,11486,7,400,4,4,4,3,6,0,0,0,3,0,1,2,1,-1.0,0,0
3892,1,4,6,9,1,7,2,5,1,1,59,0,2,1,1,4742,11,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
3893,2,4,0,2,1,6,5,1,0,1,45,0,1,0,1,1519,12,400,3,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,0
3896,5,1,2,13,1,7,5,2,0,2,31,0,1,0,1,8581,10,400,2,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,0
3903,3,1,6,6,1,1,4,1,0,2,28,0,4,1,5,2248,6,400,2,4,4,0,4,0,0,0,0,4,2,0,1,-1.0,2,0
3920,6,3,1,5,1,2,7,3,0,1,45,0,2,1,3,5044,9,400,2,4,4,3,5,0,0,0,6,0,3,0,2,-1.0,2,0
3925,4,2,6,9,1,7,5,2,0,2,54,0,1,0,1,8802,11,400,2,4,4,5,7,0,0,0,0,0,1,1,1,-1.0,1,0
3946,5,4,5,9,1,6,6,4,1,1,33,0,2,1,1,11219,6,400,3,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
3956,4,3,5,9,1,5,5,3,1,1,30,0,0,0,1,5393,14,400,2,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,1,0
3958,0,3,4,17,1,7,1,3,0,1,37,1,2,1,5,2467,10,400,2,4,4,1,6,0,0,0,1,0,1,0,2,-1.0,2,0
3961,6,2,6,2,1,2,7,4,1,1,46,0,1,0,2,1718,5,400,1,4,4,1,7,0,0,1,1,0,1,0,1,-1.0,1,0
3974,3,1,2,13,1,7,8,1,0,2,39,1,1,0,1,7278,6,400,3,4,4,0,4,0,0,0,0,0,1,1,1,-1.0,1,0
3981,4,3,1,9,1,1,5,3,0,1,32,0,1,0,1,4959,12,400,1,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
3988,3,3,0,17,1,7,4,4,0,1,46,0,2,1,2,512,13,400,1,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
3996,0,4,6,6,1,1,1,5,1,1,47,0,0,0,1,9837,12,400,4,2,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,0
4000,9,5,6,13,1,5,3,1,0,1,43,0,1,0,1,1132,8,400,3,4,4,0,6,0,0,0,1,0,1,0,1,-1.0,1,0
4007,3,4,0,6,1,1,8,1,0,1,34,0,0,0,0,10340,4,400,4,4,4,3,5,1,0,0,6,0,1,1,0,-1.0,0,1
4011,3,3,5,11,1,2,4,4,1,1,34,0,1,0,1,8775,11,400,2,4,4,3,4,0,0,0,0,0,3,1,1,-1.0,1,0
4014,4,3,3,5,1,5,4,1,0,1,45,1,1,0,3,619,6,400,4,4,4,5,5,0,0,0,0,0,1,0,1,-1.0,2,0
4027,0,3,4,2,1,2,1,3,1,1,35,0,1,0,2,7676,8,400,4,4,4,5,4,0,0,0,3,0,1,1,1,-1.0,1,0
4040,3,2,0,17,1,3,4,2,0,2,35,1,2,1,2,1666,7,400,3,4,4,0,5,0,0,0,6,0,1,0,2,-1.0,1,0
4050,4,3,0,6,1,2,5,4,0,2,32,0,1,0,1,10256,16,400,1,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,0
4066,1,2,4,9,1,1,2,2,0,1,27,0,1,0,1,9435,8,400,2,4,4,3,5,0,0,0,3,0,1,1,1,-1.0,1,0
4082,5,3,6,6,1,6,6,4,0,1,28,1,1,0,1,2835,7,400,3,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
4090,7,3,5,6,1,5,1,2,1,1,33,0,0,0,0,8527,12,400,1,4,4,3,6,0,0,0,0,4,2,1,0,-1.0,0,0
4092,5,3,0,0,1,5,6,4,0,2,28,0,2,1,1,8419,13,400,1,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,1,0
4101,7,4,0,17,1,1,1,1,0,2,23,1,1,0,1,15164,5,400,2,4,4,3,2,0,0,0,3,0,1,2,1,-1.0,1,0
4103,6,4,0,13,1,1,6,5,0,1,47,0,0,0,2,5927,5,400,3,4,4,3,4,0,0,0,6,0,1,0,0,-1.0,1,0
4113,1,4,4,6,1,5,12,1,0,2,28,0,2,1,1,3250,1,400,1,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
4123,1,1,4,17,1,5,2,1,0,2,30,0,2,1,1,12566,5,400,4,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,1,0
4136,1,2,0,13,1,7,2,5,0,2,33,0,1,0,2,10695,2,400,2,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,0
4161,4,3,2,2,1,7,5,3,1,1,29,0,1,0,1,8688,7,400,2,4,4,5,6,0,0,0,0,0,1,1,1,-1.0,1,0
4171,0,4,3,9,1,2,1,4,0,2,32,0,2,1,1,320,2,400,1,4,4,3,4,0,0,0,0,0,1,0,2,-1.0,1,0
4174,0,1,1,13,1,7,1,1,0,2,26,0,2,1,1,7145,7,400,3,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
4180,2,4,6,13,1,7,5,3,0,1,46,0,0,0,0,5324,7,400,2,4,4,0,5,0,0,0,3,0,1,0,0,-1.0,0,0
4182,5,3,4,6,1,2,6,4,1,1,41,0,2,1,2,13587,8,400,4,4,4,1,6,0,0,0,6,0,1,2,2,-1.0,1,0
4183,4,2,4,17,1,7,4,1,0,2,34,1,2,1,2,7119,3,400,4,4,4,1,4,0,0,0,0,0,1,1,2,-1.0,1,0
4190,8,4,5,6,1,2,2,4,0,2,29,1,0,0,1,466,11,400,4,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
4191,2,4,2,13,1,5,3,5,0,1,44,0,2,1,3,3242,16,400,1,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,2,0
4205,7,5,6,9,1,6,1,3,1,1,37,1,0,0,1,6164,16,400,1,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,0
4208,0,3,4,2,1,7,1,3,0,1,40,0,2,1,5,14114,9,400,4,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,2,0
4209,3,1,4,2,1,5,4,4,1,1,26,0,1,0,2,9814,9,400,4,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,1
4221,3,3,5,17,1,6,4,5,0,1,47,0,2,1,1,8837,8,400,1,4,4,3,7,0,0,0,0,0,1,1,2,-1.0,1,0
4231,2,2,4,17,1,7,3,3,0,3,41,0,2,1,1,8131,12,400,1,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,1,0
4237,1,2,3,2,1,5,2,4,1,1,55,0,7,2,5,9093,15,400,3,4,4,1,5,0,0,0,1,0,1,1,1,-1.0,2,0
4243,1,2,5,9,1,7,2,3,0,2,35,1,1,0,1,8141,10,400,1,4,4,0,3,0,0,0,0,0,1,1,1,-1.0,1,0
4244,3,2,5,17,1,2,4,2,0,1,42,0,1,0,2,8777,14,400,2,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
4250,5,3,2,17,1,2,6,3,0,2,27,0,0,0,0,5113,13,400,4,4,4,1,5,0,0,0,6,0,1,0,0,-1.0,0,1
4264,3,3,6,9,1,2,4,4,1,1,26,0,0,0,1,13887,9,400,3,4,4,0,5,0,0,0,1,0,1,2,0,-1.0,1,0
4267,9,4,4,13,1,7,5,2,0,1,46,0,0,0,1,10368,3,400,2,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
4282,0,5,2,6,1,2,12,3,0,2,45,1,1,0,1,11900,12,400,2,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
4293,4,5,3,6,1,5,4,1,0,2,29,0,1,0,1,3358,10,400,2,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
4311,1,1,5,2,1,5,2,4,1,1,55,0,1,0,2,2882,11,400,2,4,4,3,7,0,0,0,3,0,1,0,1,-1.0,1,0
4314,1,4,4,9,1,1,2,4,1,1,28,0,1,0,2,2888,4,400,4,4,4,3,6,0,0,0,3,0,1,0,1,-1.0,1,0
4320,6,3,5,6,1,1,7,4,1,1,39,0,2,1,1,14869,3,400,1,4,4,5,7,0,0,0,0,4,2,2,2,-1.0,1,0
4355,0,4,3,17,1,2,1,4,0,2,29,0,2,1,1,12577,10,400,4,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
4361,1,3,5,6,1,5,2,3,1,1,31,0,2,1,2,380,3,400,3,4,4,1,5,0,0,0,6,0,1,0,2,-1.0,1,0
4366,8,4,6,2,1,7,6,2,1,1,39,0,1,0,2,12433,13,400,1,4,4,5,6,0,0,0,6,4,2,2,1,-1.0,1,1
4371,4,3,0,9,1,6,5,4,0,2,27,1,0,0,1,3395,6,400,2,4,4,0,3,0,0,0,0,0,1,0,0,-1.0,1,0
4380,0,4,3,6,1,2,1,4,1,1,27,1,2,1,1,12412,1,400,1,4,4,3,5,0,0,0,0,4,2,2,2,-1.0,1,0
4382,2,4,6,9,1,1,3,5,1,1,50,1,2,1,1,8302,8,400,1,4,4,1,7,0,0,0,3,0,1,1,2,-1.0,1,0
4385,6,2,5,17,1,7,7,3,0,1,37,0,2,1,5,1508,7,400,3,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,2,0
4398,3,2,0,9,1,7,4,3,0,1,34,0,0,0,1,13188,11,400,4,4,4,0,4,0,0,0,0,0,1,2,0,-1.0,1,0
4404,4,3,6,15,1,6,5,4,0,2,28,1,1,0,2,10400,2,400,2,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
4416,3,3,5,13,1,2,4,4,1,1,44,1,0,0,0,12290,15,400,1,4,4,0,7,0,0,0,3,0,1,2,0,-1.0,0,0
4429,3,4,3,2,1,2,4,5,1,1,33,0,1,0,4,5242,5,400,4,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,2,0
4461,2,4,2,5,1,2,3,4,0,2,28,0,2,1,2,5856,8,400,3,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
4471,1,1,2,18,1,7,2,2,0,2,40,0,0,0,5,1769,8,400,2,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,2,0
4481,2,3,5,0,1,1,3,4,1,1,37,0,8,2,5,4856,10,400,2,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,2,0
4484,5,3,6,6,1,1,6,4,0,1,30,1,0,0,1,3777,15,400,1,4,4,0,3,0,0,0,0,0,1,0,0,-1.0,1,0
4492,2,4,2,3,1,6,3,4,0,2,32,1,1,0,1,6487,11,400,2,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
4497,1,3,2,9,1,5,11,3,0,2,44,0,2,1,3,7256,14,400,4,4,4,3,6,0,0,1,6,0,1,1,2,-1.0,2,0
4499,6,4,3,17,1,1,6,1,0,2,35,0,0,0,1,2484,2,400,3,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,1,0
4500,0,2,5,2,1,6,1,2,1,1,42,0,1,0,5,3215,4,400,2,4,4,0,7,0,0,0,6,0,1,0,1,-1.0,2,0
4502,3,4,1,13,1,2,4,4,0,1,46,0,2,1,2,8789,1,400,1,4,4,3,7,0,0,0,1,0,1,1,2,-1.0,1,0
4503,5,3,5,13,1,3,6,4,1,1,71,1,0,0,1,4318,14,400,2,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,1,0
4504,3,3,0,6,1,6,4,4,0,2,31,0,1,0,1,5418,10,400,2,4,4,1,4,0,0,0,1,0,1,0,1,-1.0,1,0
