,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
5749,1,4,0,0,1,6,2,5,1,2,56,1,0,0,5,15341,11,400,2,4,4,3,7,0,0,0,6,0,1,2,0,-1.0,2,0
5752,11,2,5,13,1,1,12,3,1,1,76,1,1,0,1,9771,12,400,1,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,1,0
5756,0,2,0,2,1,1,1,2,1,2,49,1,2,1,3,9320,3,400,1,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,2,0
5759,8,1,0,13,1,6,9,5,1,1,27,0,2,1,1,9752,8,400,4,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,1,0
5779,8,1,5,17,1,7,9,1,1,1,33,0,1,0,2,7769,15,400,3,4,4,1,5,0,0,0,3,0,1,1,1,-1.0,1,0
5786,11,1,4,9,1,2,12,2,1,1,45,0,2,1,2,11553,1,400,1,4,4,5,6,0,0,0,1,0,1,2,2,-1.0,1,0
5790,0,4,0,6,1,7,7,2,1,2,25,1,1,0,0,11696,8,400,4,4,4,0,4,0,0,0,0,0,1,2,1,-1.0,0,0
5793,8,2,6,17,1,5,9,3,1,1,41,0,1,0,1,13822,1,500,3,4,4,0,7,0,0,0,0,2,1,2,1,-1.0,1,0
5795,3,4,6,17,1,5,4,4,1,1,76,0,0,0,0,10467,4,400,3,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,0,0
5799,8,3,3,9,1,6,9,3,1,1,43,1,1,0,2,917,2,400,1,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
5818,4,3,2,17,1,2,5,5,1,2,28,0,1,0,0,618,8,400,3,4,4,3,4,0,0,0,3,0,1,0,1,-1.0,0,1
5821,6,2,1,16,1,2,7,3,1,1,54,1,0,0,1,13052,16,700,4,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
5822,8,1,0,9,1,2,9,2,1,1,55,0,1,0,1,9818,6,400,3,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,1,0
5823,8,1,4,13,1,5,9,1,1,1,32,0,0,0,1,14072,3,400,1,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,1,0
5824,0,4,2,6,1,6,1,4,1,1,39,1,1,0,1,2581,2,400,3,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
5830,10,4,6,17,1,5,10,2,1,1,42,0,1,0,1,2064,1,400,1,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,0
5832,4,3,1,13,1,6,5,3,1,1,42,1,1,0,1,1753,11,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
5833,2,4,5,17,1,6,3,4,1,2,33,0,1,0,1,13352,14,400,2,4,4,0,5,0,0,0,0,0,1,2,1,-1.0,1,0
5837,7,4,1,17,1,7,8,4,1,1,33,1,1,0,2,12779,12,400,3,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
5838,2,3,6,18,1,5,3,4,1,1,33,0,2,1,5,15199,12,500,3,4,4,3,6,0,0,0,3,2,1,2,2,-1.0,2,0
5839,2,2,1,17,1,7,3,3,1,2,29,1,0,0,0,8560,10,400,4,4,4,0,4,0,0,0,0,0,1,1,0,-1.0,0,0
5842,0,4,1,17,1,2,1,4,1,1,51,0,2,1,2,9161,14,400,2,4,4,3,7,0,0,0,1,0,1,1,2,-1.0,1,0
5846,3,5,1,6,1,2,4,5,1,1,29,1,0,0,1,2195,7,400,2,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
5851,9,3,6,9,1,5,10,3,1,1,51,0,2,1,1,13269,4,700,3,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
5852,6,2,2,11,1,5,7,5,1,1,54,0,1,0,1,9054,9,400,2,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,1,0
5853,0,3,5,9,1,1,1,4,1,2,30,1,4,1,5,9390,14,400,4,4,4,1,4,0,0,0,3,0,3,1,1,-1.0,2,0
5855,7,3,1,13,1,6,8,5,1,1,65,0,2,1,1,8675,13,400,4,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
5860,1,3,0,18,1,7,2,4,1,2,39,0,1,0,2,8206,6,400,1,4,4,1,5,0,0,0,3,0,1,1,1,-1.0,1,0
5861,5,3,1,9,1,2,6,4,1,2,42,1,0,0,1,5166,13,400,3,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,1,0
5862,8,4,5,5,1,7,9,4,1,1,48,1,2,1,3,8374,13,400,1,4,4,3,7,0,0,0,1,0,1,1,2,-1.0,2,0
5864,9,3,0,6,1,6,10,4,1,1,40,1,1,0,1,7748,6,400,3,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
5867,11,4,3,13,1,6,12,4,1,1,32,0,0,0,1,1763,8,400,1,4,4,1,5,0,0,0,0,0,1,0,0,-1.0,1,0
5868,8,4,5,13,1,7,9,4,1,1,36,0,1,0,2,13417,9,400,2,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
5872,9,1,3,17,1,5,10,2,1,1,42,0,2,1,1,4601,2,400,2,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
5874,7,2,1,17,1,6,8,3,1,1,35,1,1,0,2,1816,9,400,1,4,4,3,5,0,1,0,1,0,1,0,1,-1.0,1,0
5877,11,2,4,13,1,5,12,3,1,1,43,0,2,1,2,4496,2,700,1,4,4,1,6,0,0,0,6,0,1,0,2,-1.0,1,0
5878,0,4,3,6,1,6,1,4,1,2,33,0,2,1,2,12413,16,400,1,4,4,5,5,0,0,0,6,0,1,2,2,-1.0,1,0
5888,8,2,3,17,1,7,9,2,1,1,47,1,1,0,2,7562,4,400,4,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,1,0
5891,9,3,0,6,1,6,10,4,1,1,28,1,0,0,0,6272,6,400,3,4,4,3,3,0,0,0,0,0,1,1,0,-1.0,0,0
5897,3,2,1,6,1,6,4,4,1,2,41,1,4,1,5,5266,2,400,3,4,4,0,6,0,0,0,1,0,1,0,1,-1.0,2,0
5899,4,3,0,3,1,6,5,4,1,2,30,1,1,0,2,8403,6,400,2,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
5900,1,3,0,9,1,6,2,4,1,1,46,0,1,0,2,10553,1,400,1,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
5908,2,4,4,18,1,5,3,4,1,1,48,0,1,0,2,2091,12,400,3,4,4,3,7,0,0,0,1,0,1,0,1,-1.0,1,0
5912,5,3,0,17,1,2,6,4,1,1,48,1,0,0,1,13528,12,400,1,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
5914,5,3,5,17,1,6,6,4,1,1,71,0,0,0,0,9370,13,400,2,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,0,0
5916,6,4,1,13,1,4,6,3,1,1,34,1,0,0,0,13692,4,400,2,4,4,0,5,0,0,0,6,0,1,2,0,-1.0,0,0
5917,11,3,1,17,1,6,12,3,1,1,40,1,2,1,1,2672,7,400,3,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,1,0
5918,4,5,2,9,1,2,5,5,1,1,78,0,1,0,1,6783,1,400,1,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,1,0
5920,4,5,0,6,1,2,5,5,1,1,44,0,2,1,2,12617,9,400,2,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
5923,6,4,4,6,1,5,7,5,1,2,27,0,1,0,1,6731,2,400,4,4,4,5,5,0,0,0,3,0,1,1,1,-1.0,1,0
5933,3,4,4,17,1,1,4,4,1,1,50,0,2,1,2,5643,4,700,4,4,4,3,7,0,0,0,0,1,1,0,2,-1.0,1,0
5937,2,1,3,17,1,5,3,5,1,2,29,1,1,0,1,8181,9,400,4,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
5938,10,5,0,0,1,7,3,3,1,1,60,0,6,2,5,7555,3,400,4,4,4,1,7,0,0,0,6,0,1,1,0,-1.0,2,1
5940,9,5,5,13,1,5,3,5,1,1,60,0,1,0,1,9664,2,400,4,4,4,1,7,0,0,0,1,0,1,1,1,-1.0,1,0
5948,8,3,1,13,1,1,7,1,1,1,39,0,1,0,2,15139,8,400,4,4,4,3,7,0,0,0,3,0,1,2,1,-1.0,1,0
5963,6,5,6,13,1,5,7,5,1,2,28,0,2,1,2,6905,3,400,3,4,4,1,6,0,0,0,6,0,1,1,2,-1.0,1,0
5973,8,1,0,13,1,2,9,2,1,1,26,1,1,0,5,3979,3,500,3,4,4,0,6,0,0,0,0,2,1,0,1,-1.0,2,1
5975,9,5,6,13,1,7,10,5,1,1,51,0,2,1,1,11007,12,400,2,4,4,3,6,1,0,0,6,0,1,1,2,-1.0,1,0
5976,1,4,6,2,1,7,2,4,1,2,34,0,1,0,2,13810,10,400,1,4,4,1,4,0,0,0,3,0,1,2,1,-1.0,1,0
5977,9,2,6,13,1,6,10,4,1,1,35,0,2,1,1,9829,3,400,2,4,4,3,5,0,0,0,3,1,2,1,2,-1.0,1,0
5983,4,4,6,13,1,7,5,4,1,2,46,1,1,0,1,8798,9,400,2,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,1,0
5989,11,2,2,17,1,2,12,2,1,1,78,0,1,0,1,8456,9,400,3,4,4,0,7,0,0,0,3,0,1,1,1,-1.0,1,0
5993,8,1,6,17,1,1,9,1,1,1,46,0,0,0,1,7623,9,400,4,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,1,0
5994,4,1,5,9,1,2,5,5,1,2,24,0,4,1,5,12178,3,400,4,4,4,1,3,0,0,0,0,0,3,2,1,-1.0,2,0
5995,4,3,5,13,1,6,5,3,1,2,36,0,2,1,2,12077,7,400,1,4,4,3,7,0,0,0,3,0,1,2,2,-1.0,1,0
6000,7,2,2,17,1,6,8,3,1,1,77,0,0,0,0,686,3,400,4,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,0,0
6008,10,3,1,13,1,5,11,4,1,1,42,1,1,0,1,9497,1,400,3,4,4,0,6,0,0,0,3,0,1,1,1,-1.0,1,0
6009,11,1,2,17,1,2,12,1,1,1,30,0,2,1,1,4945,2,400,3,3,4,1,4,0,0,0,3,0,1,0,2,-1.0,1,0
6014,4,3,3,13,1,6,5,4,1,2,30,0,0,0,0,11779,9,400,1,4,4,0,5,0,0,0,6,0,1,2,0,-1.0,0,0
6015,0,4,5,13,1,7,1,4,1,1,53,1,0,0,1,11811,16,400,1,4,4,5,7,0,0,0,3,0,1,2,0,-1.0,1,0
6019,2,3,0,6,1,6,3,3,1,1,31,1,1,0,2,8054,11,400,3,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,1,0
6021,2,5,5,13,1,7,7,5,1,1,80,0,1,0,2,8424,9,400,2,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,1,0
6022,0,2,4,13,1,5,1,2,1,2,25,0,1,0,1,13946,5,400,1,4,4,3,4,0,0,0,1,0,1,2,1,-1.0,1,0
6025,9,4,3,13,1,6,10,5,1,1,60,0,0,0,1,15162,5,400,1,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
6027,5,3,2,17,1,5,6,3,1,1,31,0,0,0,1,4144,3,400,1,4,4,0,6,0,0,0,1,0,1,0,0,-1.0,1,0
6028,9,4,2,9,1,5,3,4,1,2,43,0,4,1,5,9744,10,400,1,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,2,0
6035,6,1,3,13,1,2,7,2,1,1,34,1,2,1,1,10794,12,400,1,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,1,0
6036,8,3,2,13,1,6,9,3,1,1,61,0,0,0,0,1511,9,400,3,4,4,1,7,0,0,0,3,0,1,0,0,-1.0,0,0
6038,3,3,1,6,1,1,4,4,1,2,47,1,1,0,2,10247,7,400,1,4,4,1,7,0,0,0,1,0,1,1,1,-1.0,1,0
6040,8,1,4,17,1,5,9,2,1,1,25,0,0,0,1,1306,14,400,4,4,4,1,3,0,0,0,1,0,1,0,0,-1.0,1,0
6045,0,2,2,13,1,7,1,3,1,2,26,0,0,0,1,14015,8,400,3,4,4,3,2,0,0,0,0,1,1,2,0,-1.0,1,0
6049,6,3,5,13,1,7,7,4,1,1,30,0,2,1,2,13088,9,400,4,4,4,5,5,0,0,0,6,0,1,2,2,-1.0,1,1
6053,10,4,6,13,1,7,3,2,1,1,40,0,1,0,1,13430,1,400,1,4,4,3,5,0,0,0,0,0,1,2,1,-1.0,1,0
6054,8,4,1,13,1,7,7,3,1,1,30,0,1,0,2,4344,8,400,2,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
6055,3,4,0,6,1,2,4,4,1,1,36,0,0,0,1,10336,12,400,1,4,4,1,6,0,0,0,1,0,1,1,0,-1.0,1,1
6081,1,1,2,17,1,6,12,1,1,1,44,0,1,0,1,2636,8,700,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
6083,8,3,5,9,1,7,9,3,1,1,33,0,2,1,1,14430,4,400,4,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
6084,3,3,5,6,1,5,4,3,1,2,35,0,2,1,1,10470,16,400,3,4,4,0,4,0,0,0,0,0,1,1,2,-1.0,1,0
6090,9,1,5,17,1,6,10,2,1,1,57,1,1,0,5,2662,10,400,4,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,2,0
6096,7,3,2,6,1,7,8,5,1,1,55,1,1,0,1,2426,8,400,2,4,4,5,7,0,0,0,0,0,1,0,1,-1.0,1,0
6098,2,3,3,9,1,5,3,4,1,1,38,0,1,0,2,3105,16,400,1,4,4,0,7,0,0,0,1,0,1,0,1,-1.0,1,0
6099,8,4,2,9,1,6,9,4,1,1,34,0,1,0,1,12952,9,400,2,4,4,3,5,0,0,0,0,0,1,2,1,-1.0,1,0
6100,7,2,1,17,1,5,8,2,1,1,50,0,2,1,1,1862,11,400,3,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,1
6104,9,3,5,6,1,7,10,3,1,1,61,0,1,0,1,9105,2,400,3,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,1,0
6108,6,5,6,6,1,7,7,5,1,1,55,0,2,1,1,13572,7,400,2,4,4,3,6,0,0,0,6,0,3,2,2,-1.0,1,0
6112,9,1,4,17,1,7,10,2,1,1,49,0,0,0,0,9189,1,400,4,4,4,3,6,0,0,0,6,0,1,1,0,-1.0,0,0
6113,4,5,1,9,1,2,5,5,1,2,42,0,2,1,1,15210,12,400,3,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
6115,7,1,3,15,1,1,8,2,1,1,43,0,1,0,1,10448,9,700,2,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,0
6116,6,4,1,17,1,7,7,5,1,1,51,0,2,1,2,14178,6,400,3,4,4,1,7,0,0,0,3,0,1,2,2,-1.0,1,0
6123,6,4,6,6,1,5,7,4,1,2,28,0,2,1,1,6498,14,400,4,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
6125,9,4,3,17,1,7,10,5,1,1,31,0,2,1,1,6143,14,400,3,4,4,3,5,0,0,0,3,0,1,1,2,-1.0,1,0
6127,7,3,4,17,1,5,8,3,1,1,38,0,0,0,5,4156,8,400,1,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,2,0
6139,10,1,6,17,1,1,11,2,1,1,31,0,2,1,2,10547,6,400,2,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
6144,10,1,4,13,1,5,11,1,1,1,37,0,1,0,1,4006,8,400,1,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
6145,2,2,4,13,1,2,3,2,1,2,48,0,1,0,0,4488,16,400,4,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,0,0
6151,0,3,0,17,1,2,1,4,1,1,40,1,1,0,2,1871,1,400,3,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
6153,9,1,4,17,1,1,10,4,1,1,34,0,1,0,1,4245,8,400,2,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,0
6156,1,4,5,17,1,6,2,5,1,1,45,0,0,0,1,9285,3,400,4,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
6161,4,3,3,9,1,5,5,3,1,1,35,0,0,0,1,9309,11,400,2,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,1,1
6162,1,4,0,9,1,1,2,4,1,1,59,0,2,1,1,5707,9,400,1,4,4,0,7,0,0,0,0,0,1,0,2,-1.0,1,0
6164,8,1,5,13,1,7,9,1,1,1,52,0,2,1,2,2999,10,400,3,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,1,0
6170,6,3,2,17,1,7,7,4,1,1,45,0,2,1,1,7487,16,400,2,4,4,3,7,0,0,0,0,0,1,1,2,-1.0,1,0
6178,7,4,3,9,1,6,8,5,1,1,45,0,1,0,2,6139,4,700,4,4,4,0,7,0,0,0,3,0,1,0,1,-1.0,1,0
6179,0,3,6,9,1,5,1,4,1,2,28,0,1,0,1,395,8,400,3,4,4,1,5,0,0,0,1,0,1,0,1,-1.0,1,0
6181,6,2,3,17,1,2,7,3,1,1,39,0,2,1,2,2689,7,400,2,4,4,3,6,0,0,0,0,4,2,0,2,-1.0,1,0
6187,10,1,6,13,1,1,11,2,1,1,44,0,1,0,1,5020,10,400,1,4,4,0,6,0,0,0,0,4,2,0,1,-1.0,1,0
6191,3,4,2,6,1,6,4,5,1,1,46,0,2,1,1,5642,9,400,3,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
6196,2,2,2,17,1,5,3,5,1,1,33,0,1,0,1,6480,16,400,1,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,1,0
6201,0,4,2,9,1,6,1,4,1,1,38,1,1,0,1,5684,2,400,1,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,1,0
6203,6,4,1,2,1,7,7,5,1,1,32,0,2,1,2,9492,16,400,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
6204,2,2,2,17,1,7,3,5,1,2,37,0,2,1,1,3026,5,400,3,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
6207,0,3,2,17,1,6,1,3,1,1,51,1,1,0,1,9234,14,400,1,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,1,0
6216,5,3,2,6,1,6,2,3,1,1,35,0,2,1,1,9813,6,400,4,4,4,5,6,0,0,0,1,0,1,1,2,-1.0,1,0
6219,7,4,5,9,1,5,8,4,1,1,55,0,0,0,5,4104,15,400,2,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,2,0
6220,11,4,5,6,1,5,5,4,1,1,34,0,0,0,1,15155,4,400,4,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,1,0
6229,10,3,3,13,1,5,10,3,1,1,39,0,0,0,2,12687,5,400,3,4,4,1,7,0,0,0,3,0,1,2,0,-1.0,1,0
6238,8,2,2,13,1,6,9,2,1,1,26,0,1,0,1,11928,3,400,1,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,1,0
6240,9,3,6,9,1,5,10,3,1,1,26,0,1,0,1,5934,1,400,3,4,4,5,6,0,0,0,1,0,1,0,1,-1.0,1,0
6242,10,1,2,13,1,5,11,1,1,1,41,0,1,0,0,6810,11,400,3,4,4,3,6,0,0,0,1,0,1,1,1,-1.0,0,1
6246,11,1,4,13,1,7,12,2,1,1,65,1,1,0,1,10746,10,400,3,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
6248,5,3,5,13,1,5,6,4,1,1,53,1,0,0,2,4018,11,400,2,4,4,3,6,0,0,0,3,0,1,0,0,-1.0,1,0
6250,8,1,0,17,1,1,9,1,1,1,23,0,0,0,0,13221,14,400,3,4,4,1,4,0,0,0,6,0,1,2,0,-1.0,0,0
6252,11,2,0,17,1,6,12,2,1,1,79,0,0,0,1,14171,1,400,4,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
6253,9,3,4,17,1,2,3,2,1,1,31,0,0,0,1,2867,2,400,2,4,4,1,4,0,1,0,1,0,1,0,0,-1.0,1,0
6259,4,5,0,13,1,1,5,5,1,1,35,0,1,0,1,3630,14,400,3,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
6266,4,2,1,0,1,6,5,3,1,2,38,0,1,0,5,9162,3,400,4,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,2,1
6270,3,2,6,9,1,5,4,2,1,2,48,0,2,1,5,8778,15,400,3,4,4,0,7,0,0,0,6,0,1,1,2,-1.0,2,0
6285,9,4,0,6,1,6,10,5,1,1,26,1,2,1,1,2783,8,400,3,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
6290,10,3,5,6,1,5,11,4,1,1,29,1,0,0,1,14207,10,400,3,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,1,0
6291,1,4,2,6,1,6,2,5,1,1,42,0,1,0,1,13208,3,400,2,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
6292,1,4,3,16,1,1,2,4,1,1,36,0,0,0,1,6691,3,400,3,4,4,1,4,0,0,0,0,0,1,1,0,-1.0,1,0
6293,9,2,0,13,1,7,10,4,1,1,25,0,1,0,2,683,6,400,3,4,4,0,1,0,0,0,0,0,1,0,1,-1.0,1,0
6294,4,2,6,6,1,1,5,4,1,2,0,1,1,0,5,5131,13,400,3,4,4,3,0,0,0,0,0,0,1,0,1,-1.0,2,0
6307,8,2,0,17,1,2,7,1,1,1,36,0,2,1,2,10758,16,700,1,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
6312,6,2,5,9,1,7,7,3,1,1,53,0,2,1,2,6047,16,400,4,4,4,1,7,0,0,0,6,0,1,0,2,-1.0,1,0
6313,5,3,6,9,1,7,2,4,1,2,35,0,1,0,2,14233,14,400,3,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
6319,11,2,0,13,1,2,12,2,1,1,39,0,1,0,1,4882,15,400,4,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,1,0
6320,11,4,1,5,1,6,12,4,1,1,63,0,0,0,5,6681,11,400,2,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,2,1
6321,11,3,6,2,1,6,12,4,1,1,65,0,2,1,1,13499,1,400,2,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,1,0
6325,1,2,6,13,1,1,2,3,1,2,34,0,2,1,1,4419,11,400,1,4,4,3,6,0,0,0,1,0,1,0,2,-1.0,1,0
6326,5,3,2,17,1,6,6,3,1,1,50,1,0,0,1,7516,11,400,3,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,1,0
6338,2,4,2,9,1,7,5,2,1,2,27,0,2,1,1,6805,4,400,1,4,4,3,5,0,0,0,0,4,2,1,2,-1.0,1,0
6342,6,3,1,13,1,5,7,4,1,1,27,1,2,1,5,10312,4,400,2,4,4,5,6,0,0,0,1,4,2,1,2,-1.0,2,0
6353,2,2,3,18,1,7,3,4,1,1,51,0,1,0,1,10843,6,400,1,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
6355,3,3,3,13,1,7,4,4,1,1,45,0,0,0,0,7081,2,400,3,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,0,0
6357,10,3,4,6,1,7,11,4,1,1,38,1,2,1,1,9043,7,400,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
6359,2,1,1,13,1,7,3,4,1,1,31,0,1,0,1,6327,5,400,2,4,4,1,6,0,0,0,6,0,1,1,1,-1.0,1,0
6365,10,3,2,6,1,7,11,4,1,1,45,0,4,1,5,4058,4,400,4,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,2,0
6367,1,4,5,17,1,1,2,4,1,2,28,1,0,0,1,14193,4,400,3,4,4,0,5,0,0,0,6,0,1,2,0,-1.0,1,0
6372,10,1,1,9,1,2,11,1,1,1,37,0,1,0,1,11176,1,400,3,4,4,5,6,0,0,0,6,0,1,1,1,-1.0,1,0
6379,2,2,4,13,1,1,3,3,1,2,31,1,0,0,0,8197,11,400,4,4,4,0,4,0,0,0,6,0,1,1,0,-1.0,0,0
6386,1,5,1,11,1,2,2,5,1,1,46,0,6,2,2,5988,14,400,3,4,4,5,7,0,0,0,0,0,1,0,0,-1.0,1,1
6388,9,1,6,13,1,2,10,2,1,1,47,1,0,0,0,12588,14,400,3,4,4,1,7,0,0,0,0,0,3,2,0,-1.0,0,0
6392,3,4,4,17,1,1,4,4,1,1,49,0,2,1,2,5408,6,400,3,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
6394,4,4,5,17,1,7,5,4,1,1,64,1,2,1,2,12046,13,400,1,4,4,1,7,0,0,0,0,0,1,2,2,-1.0,1,0
6395,1,4,1,13,1,5,2,5,1,2,32,0,1,0,2,3753,4,400,4,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
6399,8,3,1,9,1,6,9,3,1,1,34,1,1,0,1,13287,6,400,3,4,4,0,6,0,0,0,0,1,1,2,1,-1.0,1,0
6403,11,4,6,6,1,5,11,2,1,1,52,1,0,0,0,3769,10,400,3,4,4,3,6,1,0,0,6,0,1,0,0,-1.0,0,0
6404,4,3,4,13,1,7,5,4,1,1,48,0,2,1,2,1971,8,400,3,4,4,5,7,0,0,0,3,0,1,0,2,-1.0,1,0
6406,4,2,3,6,1,7,5,2,1,2,0,0,2,1,5,8803,14,400,1,4,4,3,0,0,0,0,0,0,1,1,2,-1.0,2,0
6408,8,3,4,17,1,5,9,3,1,1,26,0,2,1,2,3211,16,400,4,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
6412,4,3,1,9,1,6,5,3,1,2,26,0,2,1,2,240,5,400,4,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
6414,8,5,1,6,1,7,9,5,1,1,45,0,1,0,1,12569,15,400,4,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,1,1
6418,3,1,2,6,1,2,4,3,1,2,0,0,0,0,5,1073,3,400,1,4,4,5,0,0,0,0,0,0,1,0,0,-1.0,2,1
6419,11,2,4,17,1,6,12,4,1,1,28,0,1,0,1,13861,9,400,4,4,4,3,5,0,0,0,0,4,2,2,1,-1.0,1,0
6420,6,3,0,9,1,6,7,3,1,1,37,1,0,0,1,1840,9,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
6426,9,2,3,13,1,2,10,3,1,1,35,1,0,0,1,8314,11,500,4,4,4,0,5,0,0,0,0,2,1,1,0,-1.0,1,1
6428,10,5,2,17,1,6,10,2,1,1,59,0,1,0,1,7556,11,400,1,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,1
6432,9,5,5,13,1,6,10,5,1,1,48,1,0,0,2,6188,16,400,4,4,4,0,5,0,0,0,3,0,1,1,0,-1.0,1,0
6433,6,4,5,15,1,2,7,4,1,2,29,0,0,0,2,6659,3,400,4,4,4,1,5,0,0,0,1,0,1,1,0,-1.0,1,0
6438,3,4,1,9,1,6,4,4,1,1,41,1,2,1,2,8788,16,400,3,4,4,3,7,0,0,0,3,0,1,1,2,-1.0,1,0
6439,11,5,4,17,1,6,10,2,1,1,30,0,0,0,0,6133,12,400,4,4,4,0,6,0,0,0,0,4,2,0,0,-1.0,0,0
6440,5,4,1,2,1,6,6,4,1,1,30,1,1,0,5,11506,6,400,3,4,4,3,5,0,0,0,6,0,1,2,1,-1.0,2,0
