,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
3549,8,2,0,9,1,2,2,1,0,1,51,0,2,1,1,5478,1,400,1,4,4,3,6,0,0,0,1,0,1,0,2,-1.0,1,0
3560,7,4,1,9,1,5,8,4,0,1,44,0,2,1,1,2855,15,400,1,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,1,0
3570,9,1,6,9,1,5,10,1,0,1,37,0,2,1,1,3468,4,400,4,4,4,5,5,0,0,0,6,0,1,0,2,-1.0,1,0
3583,3,2,2,13,0,6,4,3,1,1,58,1,1,0,2,3465,15,400,3,4,4,0,7,0,0,0,1,0,1,0,1,-1.0,1,0
3584,5,4,2,15,0,2,6,4,1,1,38,0,1,0,2,1442,9,400,3,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
3591,11,1,2,17,1,2,12,1,0,1,26,0,2,1,5,3277,14,400,4,4,4,1,4,0,0,0,0,1,2,0,2,-1.0,2,0
3601,9,1,0,6,1,1,10,1,0,2,39,0,2,1,2,3727,6,400,4,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
3631,7,1,3,13,1,2,8,1,0,1,59,1,0,0,0,7333,12,400,2,4,4,1,7,1,0,0,6,0,1,1,0,-1.0,0,0
3633,8,1,6,13,1,2,9,2,0,1,40,0,0,0,0,1374,5,400,4,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,0,0
3635,0,1,0,18,0,6,1,1,1,1,80,0,0,0,1,6090,4,400,3,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,1,0
3639,3,4,3,13,1,1,8,1,0,1,47,1,1,0,2,446,16,400,2,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
3642,1,3,0,13,0,1,2,3,0,1,34,0,1,0,1,1337,13,400,2,4,4,1,5,0,0,0,1,0,1,0,1,-1.0,1,0
3661,8,4,0,13,1,5,7,3,0,1,38,0,2,1,1,10090,14,400,1,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
3665,11,4,6,3,1,4,11,1,0,1,27,0,2,1,1,8390,7,400,2,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
3669,9,2,4,17,1,5,10,2,0,1,26,0,2,1,2,14205,16,400,2,4,4,1,4,1,0,0,0,0,1,2,2,-1.0,1,0
3679,3,3,4,6,0,7,4,4,1,1,40,0,2,1,1,2534,10,400,3,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
3685,5,1,3,17,1,7,6,1,0,1,26,0,1,0,1,12659,11,400,4,4,4,0,5,0,0,0,3,0,1,2,1,-1.0,1,0
3692,0,3,5,6,0,7,1,3,1,2,26,1,1,0,1,13016,7,400,2,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
3710,1,3,4,0,0,1,2,3,1,1,32,0,1,0,5,5778,1,400,4,4,4,0,5,0,0,0,1,0,1,0,1,-1.0,2,1
3713,2,2,6,17,0,2,3,2,1,1,51,0,1,0,1,12546,15,400,4,4,4,1,4,0,0,0,1,0,1,2,1,-1.0,1,0
3715,11,3,3,9,1,2,12,3,0,1,53,0,2,1,0,7186,5,400,2,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,0,0
3718,0,3,2,13,0,2,1,4,1,2,52,1,0,0,1,9688,3,400,1,4,4,3,6,0,0,0,6,0,1,1,0,-1.0,1,0
3729,3,1,4,2,1,1,4,1,0,2,34,0,2,1,1,13652,4,400,4,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
3733,8,3,6,13,1,2,9,4,0,1,43,0,0,0,0,9159,7,400,4,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,0,0
3738,11,3,6,13,1,7,11,2,0,2,52,0,2,1,1,15171,3,400,4,4,4,3,6,0,0,0,0,0,3,2,2,-1.0,1,0
3745,0,2,0,6,0,6,1,2,1,1,47,0,0,0,1,7478,11,400,3,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,1,0
3760,6,2,4,17,1,1,7,2,0,1,31,1,2,1,1,8973,12,400,2,4,4,5,5,0,0,0,1,0,1,1,2,-1.0,1,0
3763,4,5,1,9,0,5,4,3,0,1,31,0,1,0,5,4262,5,400,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,2,0
3773,8,2,1,9,1,6,9,3,0,1,36,0,1,0,1,1391,6,400,3,4,4,5,6,0,0,0,6,0,1,0,1,-1.0,1,0
3774,3,4,2,13,0,5,8,1,0,1,52,1,2,1,2,13884,11,400,4,4,4,0,6,0,0,0,6,0,1,2,2,-1.0,1,0
3789,10,4,3,13,1,5,11,4,0,2,31,0,1,0,0,7428,3,400,3,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,0,1
3790,6,3,0,9,1,1,6,1,0,1,32,1,0,0,1,4543,15,400,3,4,4,3,4,0,0,0,0,0,1,0,0,-1.0,1,0
3793,2,4,5,6,0,7,3,4,1,1,41,0,1,0,1,15032,6,400,2,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
3801,8,1,2,13,1,6,9,2,0,2,39,0,0,0,0,9319,11,400,4,4,4,3,6,0,0,0,1,0,1,1,0,-1.0,0,0
3829,6,5,5,6,1,6,7,5,0,2,30,0,2,1,1,9180,15,400,1,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
3834,11,4,4,2,1,2,12,4,0,1,39,0,1,0,1,6590,16,400,2,4,4,3,4,0,0,0,1,0,1,1,1,-1.0,1,1
3837,11,3,5,13,1,2,11,5,0,1,54,0,0,0,5,6520,3,400,1,4,4,1,5,0,0,0,0,0,3,1,0,-1.0,2,0
3840,11,2,0,6,1,7,12,2,0,2,24,0,4,1,5,14485,1,400,2,2,3,0,4,0,0,0,0,2,1,2,1,-1.0,2,1
3854,5,4,0,9,0,7,6,4,1,1,54,0,2,1,1,12774,10,400,2,4,4,3,7,0,0,0,1,0,1,2,2,-1.0,1,0
3863,6,4,3,17,1,6,7,5,0,1,21,1,0,0,1,3256,15,400,4,4,4,1,1,0,0,0,6,4,2,0,0,-1.0,1,0
3865,8,1,6,6,1,1,9,1,0,2,34,1,4,1,5,870,12,400,2,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,2,0
3867,3,1,2,6,1,6,4,2,0,1,48,1,0,0,1,9860,15,400,2,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,0
3874,6,2,2,17,1,2,7,2,0,2,25,1,1,0,0,10202,12,400,2,4,4,0,4,0,0,0,0,0,1,1,1,-1.0,0,0
3897,2,3,3,13,0,2,3,3,0,1,61,0,2,1,0,7772,14,400,4,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,0,0
3904,11,5,0,17,1,6,11,1,0,1,63,1,2,1,1,11309,3,400,4,4,4,5,7,0,0,0,3,0,1,1,2,-1.0,1,0
3918,10,1,4,9,1,2,11,2,0,2,60,1,1,0,2,4365,6,400,3,3,3,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
3928,10,2,2,13,1,6,11,3,0,1,36,0,2,1,1,4216,5,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
3934,11,4,5,2,1,6,11,4,0,1,35,0,1,0,1,11054,13,400,1,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,1,0
3936,0,3,4,6,0,7,1,3,1,1,49,0,0,0,1,12704,12,400,4,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,1,0
3980,10,2,6,17,1,5,11,2,0,1,49,0,2,1,2,2860,3,400,2,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,1,0
3991,10,1,4,13,1,1,10,3,0,1,33,1,1,0,1,10808,3,400,4,4,4,3,5,0,0,1,6,0,1,1,1,-1.0,1,0
3993,6,1,1,9,1,2,7,2,0,1,35,1,0,0,1,5795,14,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
3998,10,4,4,17,1,1,11,4,0,1,54,1,1,0,1,15221,6,400,2,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
4015,8,1,3,9,1,7,9,1,0,1,47,0,0,0,1,9535,13,400,3,4,4,1,7,0,0,0,0,4,2,1,0,-1.0,1,0
4018,2,2,0,13,0,1,3,3,1,1,70,0,0,0,1,8350,13,400,1,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,0
4022,3,1,1,0,1,1,4,2,0,1,37,0,1,0,2,2219,16,400,3,4,4,0,6,0,0,0,3,0,1,0,1,-1.0,1,0
4024,11,3,0,13,1,6,12,3,0,1,41,0,0,0,2,887,13,400,2,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
4041,8,2,4,13,1,1,9,2,0,1,33,0,0,0,0,413,3,400,4,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,0,0
4055,1,2,3,13,0,1,2,3,0,1,42,0,0,0,0,14016,5,400,3,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,0,1
4065,10,2,6,6,1,5,11,4,0,2,19,0,1,0,1,8877,15,400,3,4,4,0,1,1,0,0,0,0,1,1,1,-1.0,1,0
4074,10,3,3,2,1,6,11,3,0,1,30,1,1,0,5,7260,6,400,2,4,4,3,4,0,0,0,1,0,1,1,1,-1.0,2,0
4078,6,1,2,13,1,7,7,3,0,1,53,0,0,0,1,12747,8,400,3,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,1,1
4087,2,2,5,6,0,7,3,2,1,1,30,0,2,1,2,14983,13,400,1,4,4,5,5,0,0,0,6,0,1,2,2,-1.0,1,0
4088,10,2,2,9,1,7,11,4,0,1,41,0,1,0,1,6013,13,400,4,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
4106,5,5,0,13,0,6,2,1,1,1,57,0,6,2,3,6333,15,400,4,4,4,3,5,0,0,0,1,0,1,1,0,-1.0,2,0
4118,11,1,2,17,1,1,12,3,0,1,48,0,0,0,0,14388,14,400,4,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,0,1
4144,9,3,2,17,1,1,3,1,0,1,32,0,0,0,0,14471,12,400,1,4,4,0,4,0,0,0,3,0,1,2,0,-1.0,0,0
4170,10,3,1,6,1,5,11,3,0,2,27,1,0,0,0,3355,16,400,4,4,4,5,5,0,0,0,0,0,1,0,0,-1.0,0,0
4175,2,2,3,5,0,2,3,2,1,1,47,0,1,0,3,4905,16,400,4,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,2,0
4212,7,2,1,17,1,2,8,2,0,2,24,0,2,1,1,14994,12,400,4,4,4,3,4,0,0,0,1,0,1,2,2,-1.0,1,0
4240,3,4,6,6,0,2,4,5,0,1,37,1,0,0,0,212,1,400,1,4,4,0,4,0,0,0,3,0,1,0,0,-1.0,0,0
4241,4,5,2,17,0,5,4,1,0,1,53,0,2,1,1,9469,12,400,4,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
4263,1,1,0,17,0,2,2,2,1,2,22,1,0,0,1,14262,13,400,1,4,4,3,4,0,0,0,0,0,1,2,0,-1.0,1,0
4270,1,3,4,6,0,6,2,4,1,2,30,1,1,0,1,14754,14,400,2,4,4,1,5,0,0,0,3,0,1,2,1,-1.0,1,0
4274,7,2,4,17,1,7,8,4,0,1,34,1,1,0,1,7363,3,400,4,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,0
4298,8,1,0,6,1,2,7,3,0,2,36,0,1,0,1,10313,6,400,1,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,0
4299,8,4,1,17,1,6,9,4,0,2,39,0,2,1,1,5759,16,400,3,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
4306,7,1,4,9,1,5,8,1,0,1,50,0,2,1,1,5294,10,400,1,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
4315,2,4,3,13,0,7,3,5,1,2,25,1,1,0,1,8818,1,400,2,4,4,1,4,0,0,0,0,0,1,1,1,-1.0,1,0
4321,11,1,3,17,1,6,12,1,0,1,41,0,2,1,1,6040,3,400,1,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
4324,8,3,3,6,1,2,9,3,0,2,28,0,2,1,5,7558,9,400,4,4,4,0,4,0,0,0,0,0,1,1,2,-1.0,2,0
4329,10,3,5,17,1,7,11,3,0,1,37,0,1,0,0,11487,4,400,1,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,0,0
4341,3,1,2,9,1,1,4,2,0,1,62,0,2,1,0,3424,7,400,1,4,4,1,6,0,0,0,1,4,2,0,2,-1.0,0,0
4343,0,3,0,9,0,1,1,3,1,2,19,0,2,1,1,12797,1,400,3,4,4,3,2,0,0,0,6,0,1,2,2,-1.0,1,0
4359,7,4,4,16,0,1,1,1,1,1,37,0,1,0,1,13907,7,400,2,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
4396,10,1,3,13,1,2,11,1,0,2,39,0,2,1,0,6227,13,400,1,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,0,0
4397,5,2,3,17,0,6,6,3,0,1,41,1,2,1,1,10908,2,400,1,4,4,1,7,0,0,0,6,0,1,1,2,-1.0,1,0
4410,4,3,0,13,0,2,4,2,1,1,43,0,2,1,1,841,2,400,2,4,4,3,6,0,0,0,0,4,2,0,2,-1.0,1,0
4418,6,2,2,17,1,7,7,3,0,1,51,0,0,0,1,7800,4,400,4,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
4430,11,1,0,17,1,2,12,1,0,2,45,0,0,0,0,6094,10,400,3,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,0,1
4432,11,4,6,9,1,2,11,1,0,2,31,0,2,1,1,8119,6,400,1,4,4,0,5,0,0,0,0,0,3,1,2,-1.0,1,0
4448,7,5,1,13,0,7,1,1,1,1,71,0,2,1,1,12424,12,400,1,4,4,0,7,0,0,0,0,0,3,2,2,-1.0,1,0
4458,5,3,4,6,0,7,2,1,0,1,53,0,2,1,1,12568,16,400,1,4,4,3,6,0,0,0,1,0,1,2,2,-1.0,1,0
4462,5,1,5,9,1,1,6,2,0,1,50,1,1,0,5,11002,4,400,1,4,4,3,7,1,0,0,3,0,1,1,1,-1.0,2,0
4473,2,4,2,13,0,6,3,4,1,1,39,0,0,0,0,7774,12,400,4,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,0,0
4477,10,3,1,2,1,2,11,4,0,2,30,0,1,0,1,2311,11,400,4,4,4,1,6,0,0,0,3,4,2,0,1,-1.0,1,0
4510,7,2,0,13,1,2,8,2,0,2,40,0,2,1,1,9031,4,400,2,4,4,3,6,0,0,0,6,4,2,1,2,-1.0,1,0
4517,8,1,1,17,1,7,9,1,0,1,32,1,2,1,1,12697,16,400,4,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
4529,2,5,0,9,0,2,5,1,1,1,26,1,0,0,1,8956,5,400,3,4,4,5,6,1,0,0,3,0,1,1,0,-1.0,1,0
4534,6,1,4,2,1,2,7,1,0,2,28,0,2,1,1,1646,13,400,4,4,4,5,4,0,0,0,6,0,1,0,2,-1.0,1,0
4536,8,2,1,13,1,2,9,2,0,1,59,0,2,1,1,5207,14,400,3,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
4559,9,3,5,17,1,7,10,3,0,2,26,0,0,0,1,9279,7,400,3,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,1,0
4579,8,1,2,13,1,5,7,4,0,1,27,0,1,0,1,10222,13,400,4,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,0
4588,10,2,3,13,1,2,11,2,0,1,35,0,1,0,1,13446,14,400,1,4,4,3,5,0,0,0,3,0,1,2,1,-1.0,1,0
4590,8,4,2,12,1,2,9,5,0,1,36,0,0,0,2,11146,14,400,1,4,4,0,7,0,0,0,3,0,1,1,0,-1.0,1,0
4594,1,1,4,6,0,7,2,2,1,1,40,0,0,0,0,862,9,400,3,4,4,3,7,0,0,0,0,4,3,0,0,-1.0,0,0
4596,3,3,2,17,0,2,4,4,0,1,50,0,2,1,5,14222,16,400,1,4,4,5,7,0,0,0,3,0,1,2,2,-1.0,2,0
4597,1,2,3,13,0,2,2,2,1,1,55,0,1,0,1,12732,3,400,3,4,4,1,7,0,0,0,6,0,1,2,1,-1.0,1,0
4618,1,2,4,17,0,5,2,2,1,1,59,0,1,0,1,9737,8,400,2,4,4,1,7,0,0,0,1,0,1,1,1,-1.0,1,0
4643,4,1,4,15,0,2,5,4,1,1,45,0,2,1,2,8673,14,400,3,4,4,3,6,0,0,0,3,0,1,1,2,-1.0,1,0
4657,11,4,4,9,1,2,12,4,0,1,59,0,1,0,0,2067,13,400,2,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,0,0
4695,2,3,4,17,0,1,3,3,0,1,37,0,0,0,1,4055,13,400,4,4,4,0,4,0,0,0,0,0,1,0,0,-1.0,1,0
4717,0,1,1,17,0,5,1,1,1,1,65,1,0,0,5,14957,9,400,4,4,4,1,7,0,0,0,3,0,1,2,0,-1.0,2,0
4729,4,4,2,3,0,6,5,4,1,1,49,1,0,0,2,9481,9,400,3,4,4,5,7,0,0,0,0,0,1,1,0,-1.0,1,0
4744,3,3,0,17,0,7,8,1,1,1,26,0,1,0,2,4523,3,400,1,4,4,1,5,0,0,0,3,0,1,0,1,-1.0,1,0
4757,2,4,6,2,0,7,3,5,1,1,37,0,8,2,5,15340,6,400,4,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,2,0
4786,6,1,4,9,1,1,6,3,0,2,22,0,0,0,1,4386,1,400,1,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,1,0
4788,7,4,6,15,0,2,1,1,1,1,26,0,1,0,2,3508,8,400,3,4,4,3,5,0,0,0,0,4,2,0,1,-1.0,1,0
4798,8,3,6,9,1,6,9,4,0,1,28,0,2,1,1,10073,1,400,2,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
4814,4,1,3,6,1,7,5,1,0,1,34,0,1,0,1,1438,10,400,1,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
4818,9,1,4,9,1,6,10,2,0,1,35,0,1,0,1,7313,3,400,2,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,1,0
4819,10,1,4,2,1,1,11,1,0,2,31,0,1,0,1,3283,10,400,1,4,4,3,4,0,0,0,1,0,1,0,1,-1.0,1,0
4823,5,4,0,17,1,6,11,3,0,2,27,0,1,0,1,1716,15,400,3,4,4,0,3,1,0,0,1,0,1,0,1,-1.0,1,0
4827,8,2,4,17,1,6,9,3,0,2,34,0,1,0,1,13243,8,400,3,4,4,5,5,1,0,0,0,0,1,2,1,-1.0,1,0
4847,11,5,4,11,1,2,11,1,0,1,49,0,1,0,5,13254,9,400,3,4,4,1,6,0,0,0,1,0,1,2,1,-1.0,2,0
4856,4,3,4,13,0,7,5,4,1,1,43,0,1,0,1,5175,10,400,4,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
4861,9,3,4,6,1,6,10,4,0,1,40,1,0,0,1,11622,12,400,3,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
4866,4,4,5,9,0,6,4,1,0,1,28,1,0,0,5,857,3,400,4,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,2,0
4873,7,4,4,17,1,1,8,4,0,2,27,1,2,1,5,2653,11,500,2,4,4,5,6,0,0,0,3,2,1,0,2,-1.0,2,0
4884,4,1,1,6,1,5,4,1,0,1,29,0,1,0,5,9051,14,400,3,4,4,3,4,1,0,0,6,0,1,1,1,-1.0,2,1
4909,1,1,3,6,0,6,2,3,1,2,0,0,2,1,5,10277,6,400,3,4,4,1,0,0,0,0,0,0,1,1,2,-1.0,2,0
4919,8,3,0,9,1,2,9,5,0,1,54,1,2,1,1,3280,15,400,1,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
4924,9,5,5,17,1,6,10,5,0,2,26,0,1,0,1,10308,16,400,2,4,4,1,4,0,0,0,0,0,1,1,1,-1.0,1,0
4930,8,5,1,13,1,5,7,3,0,1,42,0,1,0,1,8342,15,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
4934,11,3,5,13,1,7,12,3,0,2,30,1,2,1,1,8539,1,400,4,4,4,1,5,1,1,0,0,0,1,1,2,-1.0,1,0
4936,5,1,4,17,1,5,6,1,0,1,50,0,1,0,0,7549,12,500,3,4,4,3,6,0,0,0,3,2,1,1,1,-1.0,0,0
4952,0,2,2,6,0,5,1,4,1,1,30,0,2,1,2,3880,13,400,2,4,4,1,5,0,0,0,1,0,1,0,2,-1.0,1,0
4975,9,1,6,17,1,2,10,2,0,1,35,0,1,0,2,10925,8,400,3,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
4986,3,1,0,9,1,3,4,1,0,1,26,1,1,0,1,1033,9,400,3,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
4987,4,1,6,2,1,3,5,2,0,1,48,1,0,0,2,3618,14,400,1,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
4994,10,3,3,6,1,2,11,3,0,2,28,0,1,0,1,7631,11,400,4,4,4,3,4,0,0,0,6,0,1,1,1,-1.0,1,0
4997,10,1,3,17,1,7,11,1,0,2,33,0,0,0,1,10482,2,400,2,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,0
4999,0,5,0,13,0,7,9,4,1,1,39,0,1,0,0,8589,4,400,1,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,0,0
5002,9,3,0,9,1,4,10,3,0,1,65,0,1,0,1,15410,7,400,3,4,4,5,6,0,0,0,1,0,1,2,1,-1.0,1,1
5013,7,1,2,0,1,6,8,2,0,1,55,0,2,1,1,2027,11,400,1,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
5022,11,2,4,18,1,5,12,3,0,2,28,0,1,0,5,2705,7,400,2,4,4,1,5,0,0,0,6,0,1,0,1,-1.0,2,0
5028,5,3,3,17,0,1,6,4,1,1,29,1,1,0,1,6405,9,400,3,4,4,1,6,0,0,0,3,0,1,1,1,-1.0,1,0
5029,3,2,2,13,0,6,4,4,1,1,72,1,0,0,1,552,16,400,2,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,1,0
5036,10,3,2,13,1,2,11,3,0,2,33,0,2,1,1,420,2,400,4,4,4,3,4,0,0,0,0,0,1,0,2,-1.0,1,0
5064,9,4,6,17,1,7,10,4,0,1,68,0,2,1,1,6144,3,400,2,4,4,5,6,0,0,0,3,0,1,1,2,-1.0,1,0
5067,8,2,0,13,1,5,9,3,0,1,55,1,0,0,1,11022,10,400,1,4,4,5,6,0,0,0,0,0,1,1,0,-1.0,1,0
5076,6,3,0,2,1,7,7,4,0,2,43,0,2,1,1,5216,4,400,2,4,4,1,7,0,0,0,1,0,1,0,2,-1.0,1,0
5078,11,5,0,9,1,6,11,2,0,2,23,0,2,1,1,3222,8,400,4,4,4,3,1,0,0,0,6,0,1,0,2,-1.0,1,0
5082,2,5,0,2,0,7,5,2,1,1,30,1,2,1,3,10186,14,400,3,4,4,3,6,0,0,0,6,4,2,1,2,-1.0,2,0
5083,0,2,2,13,0,6,1,2,1,1,39,1,1,0,1,13583,4,400,3,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,1,0
5098,11,3,5,17,1,1,12,5,0,1,34,0,2,1,1,15023,16,400,4,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
5111,0,1,1,13,0,2,1,1,1,1,47,0,2,1,1,308,5,400,4,4,4,5,5,0,0,0,3,0,1,0,2,-1.0,1,0
5113,4,3,2,17,0,5,5,3,0,1,33,0,1,0,2,8565,7,400,3,4,4,0,6,0,0,0,1,0,1,1,1,-1.0,1,0
5143,0,2,4,13,0,6,1,2,1,1,35,0,1,0,1,1043,5,400,4,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
5145,9,2,1,13,1,7,10,3,0,2,30,0,2,1,1,3230,2,400,3,4,4,3,4,0,0,0,3,0,1,0,2,-1.0,1,0
5149,7,2,6,17,1,2,8,2,0,2,31,0,1,0,1,354,11,400,4,4,4,1,5,0,0,0,1,0,1,0,1,-1.0,1,0
5161,2,1,0,17,0,2,5,4,1,1,39,0,0,0,5,5400,13,400,2,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,2,0
5171,0,2,5,17,0,7,1,2,0,1,28,0,0,0,1,1915,16,400,3,4,4,1,5,0,0,0,0,0,1,0,0,-1.0,1,0
5176,9,2,5,13,1,7,10,2,0,1,29,1,0,0,1,14911,12,400,4,4,4,0,4,0,0,0,0,4,2,2,0,-1.0,1,0
5185,2,4,0,6,0,6,3,4,1,2,0,1,0,0,5,12873,10,400,1,4,4,5,0,0,0,0,0,0,1,2,0,-1.0,2,0
5192,0,3,2,17,0,6,1,3,1,1,37,1,0,0,1,2918,5,400,3,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,1,0
5203,8,3,0,9,1,1,9,3,0,1,43,1,0,0,2,3830,3,400,2,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
5204,0,2,1,9,1,5,9,1,0,1,60,1,1,0,2,11461,7,400,3,4,4,3,7,0,0,0,6,0,1,2,1,-1.0,1,0
5211,11,4,0,2,1,1,12,4,0,1,63,0,2,1,1,14677,6,400,3,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
5214,11,3,3,2,1,7,12,3,0,1,33,0,2,1,1,14987,13,400,3,4,4,0,4,0,0,0,0,0,1,2,2,-1.0,1,0
5218,11,5,4,9,1,5,12,5,0,1,49,0,2,1,2,13253,15,400,3,4,4,1,6,0,0,0,6,0,1,2,2,-1.0,1,0
5222,8,3,0,13,1,7,9,4,0,2,31,0,1,0,1,12449,8,400,2,4,4,0,4,0,0,0,6,0,1,2,1,-1.0,1,0
5224,11,2,0,9,1,1,12,2,0,2,39,0,2,1,1,3041,12,400,1,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,1,0
5225,6,2,2,2,1,5,6,3,0,1,55,0,0,0,2,11263,16,400,3,4,4,3,7,0,0,0,6,0,1,1,0,-1.0,1,0
5232,10,2,2,17,1,2,11,2,0,2,27,0,1,0,1,168,12,400,4,4,4,0,5,0,0,0,1,0,1,0,1,-1.0,1,0
5266,9,4,6,13,1,1,10,4,0,2,23,1,0,0,0,7688,15,400,1,4,4,0,4,0,0,0,6,0,1,1,0,-1.0,0,0
5276,11,4,3,9,1,7,11,4,0,1,55,0,0,0,1,5062,9,400,1,4,4,0,7,0,0,0,6,4,2,0,0,-1.0,1,0
5284,11,1,5,17,1,7,12,1,0,1,41,1,0,0,1,9578,15,400,4,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
5287,11,5,4,6,1,5,12,5,0,2,40,1,0,0,1,8391,14,400,4,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,1,0
5291,9,3,2,13,1,2,10,3,0,1,50,1,0,0,2,4041,14,400,3,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
5301,6,2,1,13,1,2,7,2,0,2,21,0,0,0,0,6794,16,400,2,4,4,0,3,0,0,0,6,0,1,1,0,-1.0,0,0
5314,7,1,2,6,1,6,8,2,0,1,33,0,2,1,1,3956,6,400,4,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,1,0
5322,7,5,4,17,0,7,1,2,1,1,42,0,1,0,1,12423,10,400,1,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,1,0
