,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
6903,10,4,3,6,1,2,11,5,1,2,24,1,4,1,5,14032,11,400,4,4,4,0,0,0,0,0,0,0,1,2,1,-1.0,2,0
6905,2,4,4,0,1,7,5,1,1,1,31,0,2,1,1,2655,8,400,1,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
6906,6,2,2,13,1,1,7,3,1,1,46,0,6,2,3,13451,12,400,2,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,2,0
6908,0,5,0,13,1,2,9,1,1,1,53,0,0,0,1,2872,16,400,1,4,4,0,7,0,0,0,3,0,1,0,0,-1.0,1,0
6910,2,2,3,6,1,7,4,1,1,2,0,0,0,0,5,281,11,400,4,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
6919,10,5,0,17,1,2,10,5,1,2,44,0,0,0,5,2461,3,400,1,4,4,5,7,0,0,0,6,0,3,0,0,-1.0,2,0
6920,3,3,4,17,1,1,8,1,1,1,41,0,0,0,5,1925,4,400,3,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,2,0
6921,1,5,6,13,1,1,12,1,1,1,33,0,1,0,2,7967,2,400,1,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
6929,7,4,6,9,1,7,1,1,1,1,28,0,2,1,1,9235,11,400,2,4,4,3,5,0,0,0,1,0,1,1,2,-1.0,1,0
6937,8,4,1,9,1,2,9,4,1,2,43,0,2,1,2,13283,8,400,3,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,1,0
6939,0,2,0,2,1,1,1,4,1,1,26,0,1,0,2,13134,6,400,2,4,4,1,5,0,0,0,3,0,1,2,1,-1.0,1,0
6941,4,2,6,13,1,7,5,3,1,1,53,0,0,0,1,14719,5,400,2,4,4,0,6,0,0,0,6,0,1,2,0,-1.0,1,0
6942,4,1,1,9,1,7,5,1,1,1,34,0,1,0,1,6821,8,700,1,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
6945,5,1,1,6,1,3,6,3,1,1,50,0,2,1,2,7318,11,400,2,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,1,0
6948,6,5,4,13,1,6,6,1,1,1,70,0,2,1,1,10071,14,400,3,4,4,0,7,0,0,0,0,0,1,1,2,-1.0,1,0
6954,10,3,0,9,1,1,11,3,1,1,74,1,0,0,0,12208,14,400,4,4,4,1,7,0,0,0,0,0,1,2,0,-1.0,0,0
6956,6,4,4,13,1,1,7,4,1,1,65,0,1,0,2,2070,8,400,4,4,4,0,7,0,0,0,1,0,1,0,1,-1.0,1,0
6959,2,3,1,9,1,2,3,3,1,1,44,0,2,1,1,14148,3,400,3,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
6963,4,1,1,9,1,6,5,1,1,1,34,1,1,0,1,361,14,400,3,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
6968,3,1,6,2,1,1,4,2,1,1,50,0,2,1,2,9277,2,400,1,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
6975,10,4,5,2,1,2,5,1,1,1,27,1,0,0,1,77,1,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
6977,2,4,3,13,1,5,5,2,1,1,29,0,2,1,1,5231,6,400,1,4,4,5,5,0,0,0,6,0,1,0,2,-1.0,1,0
6978,2,2,5,13,1,2,3,3,1,1,52,0,2,1,2,11715,4,400,2,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,1,0
6979,0,1,4,17,1,7,1,3,1,1,47,1,2,1,2,11287,5,400,3,4,4,3,7,0,0,0,0,0,1,1,2,-1.0,1,0
6986,2,1,1,2,1,7,3,2,1,1,37,0,1,0,3,2784,1,400,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,2,0
6991,2,2,5,17,1,6,3,2,1,1,26,0,1,0,1,14976,7,400,2,4,4,3,4,0,0,0,0,0,1,2,1,-1.0,1,0
6995,2,2,3,13,1,2,3,2,1,1,42,1,2,1,1,14676,12,400,1,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
6998,1,1,2,17,1,1,2,2,1,1,35,1,2,1,2,13198,16,400,4,4,4,5,6,0,0,0,3,0,1,2,2,-1.0,1,0
7005,0,5,2,17,1,5,9,1,1,1,47,0,2,1,5,8826,13,400,3,4,4,1,7,0,0,0,6,0,1,1,2,-1.0,2,0
7006,9,4,0,9,1,2,3,2,1,1,43,0,1,0,1,4722,7,400,2,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
7009,7,5,5,17,1,6,1,1,1,1,58,0,0,0,0,2389,2,400,2,4,4,0,7,0,0,0,6,0,1,0,0,-1.0,0,1
7010,6,4,1,9,1,7,2,1,1,2,21,0,1,0,1,3852,6,400,2,0,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
7011,5,2,2,6,1,2,6,2,1,1,23,0,1,0,1,4432,14,400,1,4,4,3,4,0,0,0,1,4,2,0,1,-1.0,1,0
7015,4,1,1,17,1,5,5,1,1,1,30,0,2,1,2,14411,2,400,3,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,1,0
7023,3,2,4,6,1,6,1,1,1,2,30,0,4,1,5,7279,13,400,3,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,2,0
7024,9,4,0,17,1,1,10,4,1,1,28,0,1,0,1,4263,15,400,1,4,4,3,5,0,0,0,1,0,1,0,1,-1.0,1,0
7044,3,2,1,2,1,5,4,2,1,1,50,0,1,0,2,1064,7,400,3,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,1,0
7045,9,4,2,6,1,2,10,4,1,1,57,0,1,0,0,14456,13,400,3,4,4,1,6,0,0,0,1,0,1,2,1,-1.0,0,0
7051,3,1,3,9,1,6,4,2,1,1,47,0,1,0,1,555,3,400,3,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
7058,2,3,6,18,1,2,3,3,1,1,52,0,0,0,1,11338,11,400,4,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,1,0
7066,6,1,0,17,1,1,7,3,1,1,60,0,0,0,1,2287,5,400,2,4,4,1,7,0,0,0,3,0,1,0,0,-1.0,1,0
7086,7,5,1,17,1,2,8,5,1,1,50,0,1,0,0,5431,6,400,3,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,0,0
7093,2,3,3,13,1,2,5,2,1,1,32,0,2,1,1,14956,5,400,3,4,4,5,5,0,0,0,6,0,1,2,2,-1.0,1,0
7094,4,2,1,13,1,2,5,4,1,1,42,0,2,1,2,2306,10,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
7096,0,2,4,17,1,1,1,2,1,1,28,0,2,1,1,10766,4,400,3,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
7107,3,1,5,13,1,6,4,1,1,2,46,0,0,0,2,12436,2,400,2,4,4,0,7,1,1,0,0,0,1,2,0,-1.0,1,0
7109,7,5,4,6,1,1,7,2,1,1,44,0,1,0,2,11799,4,400,4,4,4,3,7,0,0,1,0,0,1,2,1,-1.0,1,0
7112,1,1,1,13,1,7,2,1,1,1,74,0,6,2,3,12965,5,400,4,4,4,0,7,0,0,0,3,0,1,2,0,-1.0,2,0
7113,4,1,4,17,1,2,4,2,1,1,55,1,2,1,2,13736,12,400,4,4,4,5,6,0,0,0,1,0,3,2,2,-1.0,1,0
7116,7,5,1,18,1,6,9,1,1,2,32,0,1,0,3,11155,7,400,3,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,2,0
7117,2,1,3,2,1,1,3,2,1,1,42,1,2,1,2,6328,11,400,2,4,4,5,6,0,0,0,3,0,1,1,2,-1.0,1,0
7120,2,1,5,11,1,7,3,3,1,2,34,0,2,1,1,11080,12,400,1,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,1,0
7121,0,4,0,6,1,4,9,1,1,1,53,0,1,0,1,4771,11,400,3,4,4,3,7,0,0,0,6,0,1,0,1,-1.0,1,0
7123,7,4,1,6,1,2,8,4,1,1,31,1,0,0,5,10195,15,400,2,4,4,0,0,0,0,0,0,0,1,1,0,-1.0,2,0
7126,5,5,4,9,1,1,6,5,1,1,45,1,1,0,5,11975,16,400,3,4,4,0,6,1,0,0,0,0,1,2,1,-1.0,2,0
7128,0,4,5,17,1,7,9,1,1,1,65,1,0,0,1,2336,6,400,2,4,4,3,7,0,0,0,3,0,1,0,0,-1.0,1,0
7132,0,1,4,2,1,5,1,1,1,1,51,0,1,0,2,2338,5,400,4,4,4,3,7,0,0,0,0,0,3,0,1,-1.0,1,0
7133,2,3,1,9,1,1,5,2,1,1,35,0,1,0,1,4871,6,400,1,4,4,0,5,0,0,0,6,0,1,0,1,-1.0,1,0
7136,6,3,0,2,1,2,7,3,1,1,33,0,2,1,1,9548,4,400,3,4,4,1,5,0,0,0,1,0,1,1,2,-1.0,1,0
7143,4,5,5,6,1,5,4,2,1,1,67,0,1,0,1,219,11,400,1,4,4,1,7,0,0,0,1,0,1,0,1,-1.0,1,0
7145,7,2,2,13,1,1,8,3,1,1,28,1,1,0,1,8919,3,400,3,4,4,0,5,0,0,0,0,1,1,1,1,-1.0,1,0
7146,1,2,4,13,1,1,12,1,1,1,55,0,0,0,1,8530,3,400,1,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,0
7147,7,2,1,9,1,2,8,3,1,1,53,0,0,0,5,7330,7,400,3,4,4,0,7,0,0,0,1,4,2,1,0,-1.0,2,0
7149,6,3,1,6,1,2,6,1,1,1,71,0,2,1,2,9463,12,400,3,4,4,3,7,0,0,0,0,0,1,1,2,-1.0,1,0
7161,4,1,5,17,1,6,5,1,1,1,36,0,0,0,1,3567,13,400,1,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
7162,8,3,0,13,1,2,9,5,1,1,27,1,1,0,0,12335,16,400,4,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,0,0
7164,10,4,5,17,1,2,10,4,1,1,55,1,2,1,1,7807,4,400,1,4,4,3,6,0,0,0,3,0,1,1,2,-1.0,1,0
7171,0,3,2,13,1,2,1,3,1,1,30,0,0,0,1,9271,15,400,2,4,4,3,6,0,0,0,1,0,1,1,0,-1.0,1,0
7176,2,3,2,13,1,5,4,1,1,1,49,0,2,1,5,13632,16,400,4,4,4,1,7,0,0,0,1,0,1,2,2,-1.0,2,0
7177,4,3,3,13,1,5,4,1,1,1,28,0,1,0,2,5016,7,400,4,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
7178,0,4,1,0,1,6,9,2,1,1,51,0,0,0,1,3118,7,400,4,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,1
7190,11,5,0,13,1,1,12,5,1,2,61,0,2,1,1,4578,12,400,2,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,1,0
7194,4,2,3,2,1,1,5,2,1,1,41,1,0,0,3,15060,14,400,3,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,2,0
7198,6,5,5,13,1,2,6,1,1,1,42,0,2,1,1,12986,7,400,4,4,4,1,6,0,0,0,0,0,1,2,2,-1.0,1,0
7208,0,4,0,17,1,7,6,1,1,2,49,1,1,0,2,1376,15,400,2,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
7210,6,4,4,15,1,5,6,2,1,1,36,0,2,1,5,2724,7,400,3,4,4,1,6,0,0,0,1,0,1,0,2,-1.0,2,0
7215,8,3,2,6,1,2,9,3,1,1,42,0,2,1,1,9057,5,400,2,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
7216,6,1,4,6,1,1,7,1,1,1,55,1,2,1,2,14507,8,400,1,4,4,5,7,0,0,0,6,0,1,2,2,-1.0,1,0
7223,7,4,2,2,1,5,1,2,1,1,32,0,1,0,1,2339,16,400,1,4,4,1,5,0,0,0,6,0,1,0,1,-1.0,1,1
7228,2,2,2,17,1,6,3,2,1,1,38,0,2,1,5,4805,12,400,1,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,2,0
7234,6,5,0,13,1,2,6,1,1,1,56,0,1,0,1,14065,13,400,1,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
7235,5,4,0,17,1,6,11,1,1,1,61,0,0,0,1,8337,9,400,4,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
7240,6,5,5,13,1,1,6,4,1,0,37,1,0,0,2,15252,15,400,1,4,4,1,6,0,0,0,1,0,1,2,0,-1.0,1,0
7242,11,3,5,13,1,2,12,4,1,1,50,0,2,1,1,10235,8,400,1,4,4,1,7,0,0,0,1,0,1,1,2,-1.0,1,0
7250,8,2,1,13,1,3,9,4,1,1,26,0,2,1,1,14596,1,400,3,4,4,3,5,0,0,0,3,4,2,2,2,-1.0,1,0
7251,0,2,4,17,1,7,1,2,1,1,51,0,2,1,0,8829,9,400,4,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,0,0
7252,5,3,4,13,1,6,2,2,1,1,26,0,1,0,1,9514,14,400,3,4,4,5,6,0,0,0,0,4,2,1,1,-1.0,1,0
7256,11,4,1,9,1,2,12,4,1,1,79,0,1,0,2,8388,14,400,1,4,4,0,7,0,0,0,3,0,1,1,1,-1.0,1,0
7259,8,5,6,3,1,2,7,2,1,1,39,0,2,1,2,13473,15,400,2,4,4,0,7,1,0,0,3,0,1,2,2,-1.0,1,0
7262,0,4,6,13,1,5,9,1,1,1,53,0,2,1,1,9502,14,400,1,4,4,1,7,0,0,0,6,0,1,1,2,-1.0,1,0
7264,11,4,6,9,1,1,12,4,1,1,30,1,0,0,1,12832,16,400,4,4,4,5,5,0,0,0,1,1,2,2,0,-1.0,1,0
7271,3,4,1,3,1,7,8,1,1,1,57,0,1,0,1,14201,3,400,4,4,4,0,7,0,0,0,0,0,7,2,1,-1.0,1,0
7281,5,2,4,6,1,2,6,2,1,1,53,0,1,0,1,9699,10,400,3,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,1,0
7283,5,3,5,17,1,6,2,1,1,2,35,0,1,0,1,4713,12,400,1,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,1,0
7289,3,1,6,17,1,2,4,2,1,1,44,0,0,0,5,12238,6,400,1,4,4,3,6,0,0,0,1,0,1,2,0,-1.0,2,0
7290,0,2,6,17,1,7,1,3,1,2,39,0,1,0,2,7677,1,400,1,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
7291,4,5,2,17,1,5,4,1,1,1,33,0,2,1,1,12140,7,400,3,4,4,3,5,0,0,0,1,0,1,2,2,-1.0,1,0
7293,0,4,6,17,1,6,9,1,1,1,37,0,2,1,2,14239,14,400,4,4,4,1,7,0,0,0,6,4,2,2,2,-1.0,1,0
7294,1,3,5,17,1,7,2,3,1,1,29,1,0,0,1,12882,15,400,3,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,1,0
7298,2,2,1,17,1,6,4,2,1,1,37,1,0,0,1,11987,10,400,4,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
7303,3,4,5,6,1,7,8,1,1,1,43,1,1,0,1,8340,14,700,4,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,1,0
7305,5,4,1,13,1,7,2,1,1,2,43,1,0,0,1,5832,14,400,3,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,1,0
7308,5,2,0,17,1,2,6,2,1,1,22,1,0,0,1,2376,16,400,1,4,4,0,5,0,0,0,6,0,1,0,0,-1.0,1,0
7309,3,1,0,17,1,2,4,1,1,1,62,1,1,0,3,9831,7,400,4,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,2,0
7317,7,3,3,9,1,2,8,4,1,1,38,0,1,0,2,10773,4,400,2,4,4,1,6,0,0,1,0,0,1,1,1,-1.0,1,0
7322,2,2,0,13,1,6,3,2,1,1,73,0,0,0,1,6017,10,400,4,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,1,0
7326,0,5,4,13,1,2,9,1,1,1,65,1,2,1,1,6637,14,400,2,4,4,0,7,0,0,0,6,4,2,1,2,-1.0,1,0
7327,5,3,1,2,1,2,6,4,1,1,53,1,1,0,4,13582,2,400,1,4,4,3,7,0,0,0,3,0,1,2,1,-1.0,2,0
7330,11,5,4,9,1,6,11,1,1,1,42,0,1,0,1,8323,16,400,3,4,4,0,6,0,0,0,1,0,1,1,1,-1.0,1,0
7335,1,1,6,17,1,1,2,1,1,2,35,1,0,0,1,2331,5,400,1,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,0
7336,3,1,3,11,1,6,4,2,1,1,50,1,0,0,1,15254,1,400,1,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,1,0
7341,4,1,1,6,1,2,5,1,1,1,38,1,0,0,1,3660,2,400,3,4,4,0,6,0,0,0,6,0,1,0,0,-1.0,1,0
7342,5,1,5,17,1,2,6,2,1,1,44,0,0,0,5,5716,5,400,1,4,4,5,6,0,0,0,1,0,1,0,0,-1.0,2,0
7343,5,3,0,6,1,1,6,3,1,1,42,0,2,1,1,5925,5,400,2,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
7351,10,4,0,13,1,1,11,4,1,1,35,0,1,0,1,9716,11,400,2,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,0
7356,3,3,6,17,1,5,4,3,1,1,37,1,1,0,1,10491,4,400,2,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
7357,10,5,1,6,1,2,10,1,1,1,29,0,1,0,1,6764,12,400,4,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
7360,0,2,0,9,1,2,1,2,1,1,36,1,0,0,0,764,7,400,2,4,4,0,7,0,0,0,3,0,1,0,0,-1.0,0,0
7362,0,1,6,6,1,1,1,2,1,1,47,0,2,1,1,861,6,400,4,4,4,1,7,0,0,0,0,0,1,0,2,-1.0,1,0
7366,5,1,1,17,1,6,6,2,1,1,53,0,2,1,1,13299,13,400,3,4,4,3,6,0,0,0,1,0,1,2,2,-1.0,1,1
7371,6,4,1,17,1,2,7,4,1,1,71,0,2,1,1,7934,15,400,2,4,4,1,7,0,0,0,0,0,1,1,2,-1.0,1,0
7372,0,1,3,6,1,6,1,1,1,1,37,1,2,1,1,13274,9,400,3,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
7377,5,1,5,6,1,7,6,1,1,2,62,0,2,1,3,2993,9,400,3,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,2,0
7378,9,3,0,6,1,1,10,3,1,1,50,0,1,0,1,8092,11,700,2,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,1
7382,7,5,6,17,1,1,8,5,1,1,43,1,1,0,1,3716,2,400,1,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
7391,4,2,1,17,1,2,5,4,1,1,57,0,1,0,1,13898,4,400,3,4,4,0,7,0,0,0,0,0,1,2,1,-1.0,1,0
7394,6,3,0,13,1,1,7,3,1,1,49,0,1,0,1,2448,3,400,2,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
7395,4,4,0,6,1,7,4,1,1,1,28,0,2,1,1,12082,7,400,1,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
7396,7,5,6,13,1,6,1,1,1,2,36,0,1,0,1,2863,13,400,2,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,1,0
7398,0,5,0,9,1,2,9,2,1,1,41,1,0,0,1,4422,10,400,2,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
7402,0,1,5,9,1,6,1,1,1,1,26,0,1,0,1,14076,6,400,3,4,4,3,5,0,0,0,6,0,1,2,1,-1.0,1,0
7404,4,2,6,18,1,1,5,3,1,1,41,1,1,0,2,1819,16,400,1,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
7410,5,4,4,6,1,7,10,2,1,1,56,0,4,1,5,6065,3,400,2,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,2,0
7412,0,1,5,2,1,7,1,1,1,1,46,0,1,0,2,8942,5,400,1,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
7415,10,4,1,13,1,2,11,4,1,2,31,0,2,1,1,10116,10,400,4,4,4,5,4,0,0,0,6,0,1,1,2,-1.0,1,0
7426,5,1,2,6,1,6,2,2,1,1,45,0,2,1,1,11819,6,400,3,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
7430,4,2,0,3,1,2,5,2,1,1,48,0,2,1,2,1943,3,400,1,4,4,1,7,0,0,0,3,0,1,0,2,-1.0,1,0
7434,0,2,5,9,1,6,1,3,1,1,42,0,1,0,1,8764,1,400,4,4,4,1,5,0,0,0,1,0,1,1,1,-1.0,1,0
7440,5,5,0,0,1,1,2,2,1,1,37,0,0,0,5,4169,16,400,4,4,4,3,6,0,0,0,3,0,1,0,0,-1.0,2,0
7445,5,1,2,13,1,6,6,1,1,1,62,0,1,0,1,5145,16,400,2,4,4,1,6,1,0,0,6,0,1,0,1,-1.0,1,0
7449,3,5,1,3,1,6,8,1,1,1,76,0,2,1,2,3585,13,400,1,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,1,0
7453,3,1,2,17,1,7,4,2,1,1,42,0,2,1,2,6848,13,400,3,4,4,1,6,0,0,0,6,0,3,1,2,-1.0,1,0
7454,9,4,0,17,1,2,10,4,1,1,27,0,2,1,1,14881,10,400,3,4,4,0,5,1,0,1,6,0,1,2,2,-1.0,1,0
7456,6,5,6,6,1,1,6,1,1,1,27,0,1,0,1,10934,4,400,2,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
7468,8,4,2,16,1,1,7,1,1,1,55,0,1,0,3,14583,2,400,1,4,4,3,7,0,0,0,6,0,1,2,1,-1.0,2,0
7479,5,2,2,6,1,2,6,2,1,1,49,0,0,0,1,12571,15,400,4,4,4,0,7,0,0,0,3,0,1,2,0,-1.0,1,0
7480,11,4,4,13,1,1,12,4,1,1,60,0,3,1,1,12461,15,400,1,4,4,3,7,1,0,0,1,0,1,2,0,-1.0,1,0
7482,2,1,2,13,1,2,3,1,1,2,34,0,2,1,1,1572,8,400,2,4,4,5,5,0,0,0,6,0,1,0,2,-1.0,1,0
7488,2,5,4,9,1,6,5,1,1,1,26,0,2,1,2,5351,5,400,3,4,4,1,6,0,0,0,3,0,1,0,2,-1.0,1,0
7491,1,1,2,9,1,6,2,2,1,2,21,0,1,0,1,2506,9,400,1,4,4,1,5,0,0,0,6,0,1,0,1,-1.0,1,0
7492,10,4,2,17,1,2,11,4,1,2,31,0,0,0,0,6629,16,400,4,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,0,0
7493,1,2,0,13,1,2,2,3,1,1,57,0,1,0,1,6541,6,400,4,4,4,5,5,0,0,0,0,0,1,1,1,-1.0,1,0
7495,4,5,3,17,1,7,4,1,1,2,30,0,0,0,5,11820,13,400,2,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,2,0
7496,9,3,0,6,1,2,10,4,1,2,28,1,1,0,1,6053,2,400,4,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
7497,1,2,1,6,1,6,2,2,1,1,52,0,1,0,1,684,10,400,1,4,4,0,7,0,0,0,3,0,1,0,1,-1.0,1,0
7501,3,1,4,13,1,5,4,1,1,1,53,1,2,1,1,10496,14,400,3,4,4,1,6,0,0,0,1,0,1,1,2,-1.0,1,0
7505,3,4,3,17,1,7,8,1,1,1,49,1,1,0,1,3496,2,400,3,4,4,0,5,0,0,0,6,0,1,0,1,-1.0,1,0
7506,2,5,0,13,1,2,5,1,1,2,44,0,2,1,1,256,9,500,2,4,4,1,7,0,0,0,6,2,1,0,2,-1.0,1,0
7513,3,1,2,13,1,7,4,2,1,2,25,1,1,0,1,9849,1,400,2,4,4,1,3,0,0,0,0,0,1,1,1,-1.0,1,0
7516,9,3,6,9,1,1,10,3,1,1,43,0,1,0,2,14619,1,400,1,4,4,0,7,0,0,0,1,0,1,2,1,-1.0,1,0
7521,10,4,2,13,1,2,11,4,1,1,72,1,0,0,1,13616,2,400,3,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
7522,4,1,0,6,1,2,5,2,1,1,55,0,1,0,1,1852,11,400,2,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
7524,1,3,6,17,1,6,12,1,1,1,43,0,1,0,5,2047,7,700,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,2,0
7529,3,2,6,17,1,5,4,2,1,1,52,0,1,0,1,3524,3,400,1,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
7530,0,3,4,13,1,2,9,2,1,1,49,0,2,1,1,9713,3,400,2,4,4,0,6,0,0,0,6,0,1,1,2,-1.0,1,0
7538,3,4,0,9,1,1,8,1,1,1,47,0,1,0,1,5288,14,400,1,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,1,0
7539,4,5,5,6,1,7,4,1,1,1,43,1,0,0,1,12084,10,400,4,4,4,1,6,0,0,0,3,0,1,2,0,-1.0,1,0
7541,3,4,3,15,1,3,8,1,1,2,27,0,1,0,2,5641,5,400,2,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,1,0
7543,11,4,0,9,1,1,12,4,1,2,33,0,0,0,1,576,8,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
7544,4,1,1,17,1,2,5,2,1,1,77,0,0,0,5,9709,7,400,3,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,2,0
7547,0,1,3,0,1,7,1,1,1,2,53,0,0,0,1,13185,3,400,3,4,4,5,6,0,0,0,3,0,1,2,0,-1.0,1,0
7550,6,5,0,2,1,5,6,2,1,2,56,1,1,0,1,13238,4,700,3,4,4,5,7,0,0,0,3,0,1,2,1,-1.0,1,0
7551,5,2,3,2,1,2,6,2,1,1,45,1,0,0,1,15098,14,700,4,4,4,3,6,0,0,0,1,0,1,2,0,-1.0,1,0
7553,3,1,4,17,1,1,4,1,1,1,36,0,2,1,1,7436,1,400,3,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
7555,7,2,2,6,1,1,8,3,1,1,32,1,1,0,1,5026,3,400,2,4,4,5,5,0,0,0,6,0,1,0,1,-1.0,1,0
7558,0,4,4,9,1,7,9,1,1,1,55,1,1,0,1,13700,12,400,4,4,4,1,7,0,0,0,1,0,1,2,1,-1.0,1,0
7571,11,2,0,2,1,2,12,4,1,1,50,0,0,0,1,13481,11,400,1,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
7577,3,4,4,13,1,7,8,1,1,1,31,0,2,1,1,8495,10,400,3,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
7579,0,2,3,13,1,2,1,3,1,1,31,0,1,0,1,3261,14,400,4,4,4,3,5,0,0,0,3,0,1,0,1,-1.0,1,0
7583,1,4,1,13,1,6,12,1,1,1,29,0,2,1,1,11972,10,400,2,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
7584,6,3,0,9,1,2,7,3,1,1,41,0,2,1,1,3865,13,400,2,4,4,5,6,0,0,0,0,4,2,0,2,-1.0,1,0
7586,10,5,1,13,1,6,10,1,1,1,39,0,1,0,1,7847,7,400,3,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,0
7588,2,4,4,17,1,5,5,2,1,1,44,0,1,0,1,5737,16,400,3,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
