,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
2064,7,2,1,9,1,2,8,2,1,2,28,0,1,0,1,14038,11,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
2073,11,3,1,2,1,7,12,4,1,1,42,0,1,0,1,1275,8,400,3,4,4,5,7,0,0,0,1,1,1,0,1,-1.0,1,0
2078,11,1,3,6,1,7,10,1,1,1,29,0,2,1,2,13494,9,400,2,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,1,0
2080,10,4,2,9,1,6,11,4,1,2,32,1,2,1,2,7400,15,400,1,4,4,3,4,0,0,0,1,0,1,1,2,-1.0,1,0
2084,7,4,3,17,1,1,1,1,1,2,40,1,0,0,0,15277,4,400,4,4,4,0,5,0,0,0,1,0,1,2,0,-1.0,0,0
2086,11,3,5,9,1,6,12,4,1,2,34,0,2,1,1,8910,7,400,4,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
2098,4,2,3,6,1,2,5,2,1,2,26,1,0,0,1,15401,16,400,2,4,4,1,5,0,0,0,0,0,1,2,0,-1.0,1,0
2104,7,2,6,6,1,5,8,2,1,2,0,0,2,1,5,1901,13,400,4,4,4,3,0,0,0,0,0,0,1,0,2,-1.0,2,0
2106,7,1,0,6,1,2,8,2,1,1,28,0,0,0,1,8679,2,400,1,4,4,1,5,0,0,0,1,0,1,1,0,-1.0,1,0
2119,10,2,1,13,1,1,10,4,1,2,27,0,1,0,1,7076,7,400,4,4,4,5,5,0,0,0,1,0,1,1,1,-1.0,1,1
2128,7,4,0,17,1,2,1,1,1,2,27,1,0,0,1,8061,7,700,2,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
2142,9,2,1,17,1,2,10,2,1,2,40,1,0,0,1,7961,12,400,4,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,1,0
2143,9,2,0,9,1,5,10,3,1,1,28,0,2,1,1,1832,6,400,2,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
2145,9,1,3,15,1,6,10,3,1,2,26,0,1,0,2,15309,11,400,3,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,1
2157,9,1,3,2,1,2,10,2,1,1,52,1,2,1,1,12192,2,400,1,4,4,1,6,0,0,0,0,0,1,2,2,-1.0,1,0
2165,9,2,6,6,1,7,10,3,1,2,54,1,4,1,5,2134,3,400,3,4,4,0,6,0,0,0,3,0,1,0,1,-1.0,2,0
2173,11,4,2,2,1,2,11,2,1,2,24,0,2,1,2,12234,16,400,3,4,4,1,4,0,0,1,0,0,1,2,2,-1.0,1,0
2176,5,1,0,2,1,2,6,1,1,2,39,0,0,0,5,8031,13,400,2,4,4,0,6,0,0,0,3,0,1,1,0,-1.0,2,0
2193,7,3,1,17,1,2,8,3,1,2,29,0,2,1,1,4125,1,400,2,4,4,3,4,0,0,0,3,0,1,0,2,-1.0,1,0
2204,9,1,3,2,1,7,10,2,1,1,54,0,0,0,2,10025,16,400,4,4,4,3,7,0,0,0,6,0,1,1,0,-1.0,1,0
2210,8,3,0,9,1,2,9,4,1,2,35,0,0,0,1,11666,4,400,3,4,4,1,5,0,0,0,0,0,1,2,0,-1.0,1,0
2217,11,1,0,6,1,1,12,2,1,1,42,0,1,0,1,6438,2,400,2,4,4,0,7,0,0,0,0,0,3,1,1,-1.0,1,0
2236,10,2,3,9,1,7,11,2,1,1,43,0,4,1,5,6641,2,400,4,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,2,0
2237,7,1,1,2,1,6,8,2,1,1,46,0,0,0,5,3942,12,400,1,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,2,0
2244,8,3,4,17,1,1,9,4,1,2,45,1,1,0,1,11293,3,400,4,4,4,5,6,0,0,0,6,0,1,1,1,-1.0,1,0
2266,10,2,0,9,1,1,11,2,1,2,27,0,2,1,1,2552,16,400,4,4,4,5,5,0,0,0,3,0,1,0,2,-1.0,1,0
2275,9,2,3,2,1,2,10,2,1,1,55,1,1,0,2,3756,10,400,2,4,4,1,7,0,0,0,1,0,1,0,1,-1.0,1,0
2276,11,3,4,17,1,6,12,3,1,2,34,1,1,0,0,11643,6,400,1,4,4,1,5,0,0,0,6,0,1,2,1,-1.0,0,0
2280,10,3,0,6,1,1,11,3,1,2,34,0,0,0,2,5618,12,400,1,4,4,3,5,0,0,0,6,0,3,0,0,-1.0,1,0
2285,11,2,2,0,1,2,12,2,1,1,42,0,1,0,1,1684,15,500,2,4,4,1,6,0,0,0,6,2,1,0,1,-1.0,1,0
2294,7,4,2,6,1,6,8,5,1,2,32,1,0,0,1,12379,4,400,2,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,1,0
2301,10,2,3,6,1,5,11,2,1,2,30,1,2,1,1,11792,13,400,2,4,4,0,4,0,0,0,0,0,1,2,2,-1.0,1,0
2302,4,2,0,6,1,2,8,2,1,2,33,0,2,1,1,12143,6,400,2,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
2326,7,2,6,5,1,7,8,2,1,1,45,1,0,0,3,6838,10,400,3,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,2,0
2337,5,1,1,17,1,2,6,1,1,2,26,0,2,1,5,11977,5,400,1,4,4,3,6,0,0,0,1,0,1,2,2,-1.0,2,0
2340,10,1,3,9,1,7,11,2,1,1,32,0,2,1,3,2089,14,400,1,4,4,5,5,0,0,0,6,0,1,0,2,-1.0,2,0
2343,10,2,1,9,1,2,10,2,1,2,32,1,1,0,1,13137,1,400,3,4,4,1,4,0,0,0,0,0,1,2,1,-1.0,1,0
2351,6,1,4,6,1,7,7,3,1,1,37,1,0,0,1,14106,16,700,4,4,4,0,7,0,0,0,0,1,1,2,0,-1.0,1,0
2356,7,4,1,6,1,5,8,4,1,2,0,0,2,1,5,13874,9,400,2,4,4,5,0,0,0,0,0,0,1,2,2,-1.0,2,0
2361,6,1,3,2,1,2,7,1,1,2,27,1,2,1,1,10935,5,400,3,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,1,0
2363,9,2,6,6,1,5,10,2,1,1,60,0,1,0,1,14685,14,400,3,4,4,3,7,0,0,0,1,0,1,2,1,-1.0,1,0
2367,10,5,3,17,1,6,5,4,1,2,26,0,0,0,1,13384,15,400,3,4,4,1,5,0,0,0,0,0,1,2,0,-1.0,1,0
2380,9,3,0,13,1,1,10,3,1,2,39,0,2,1,2,11661,16,400,2,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,1,0
2390,6,2,6,9,1,2,7,2,1,2,33,0,1,0,1,4960,2,400,1,4,4,5,5,0,0,0,0,0,1,0,1,-1.0,1,0
2399,6,1,1,13,1,5,7,2,1,2,33,1,0,0,1,14519,12,400,3,4,4,0,6,0,0,0,6,0,1,2,0,-1.0,1,0
2403,7,3,2,0,1,2,8,3,1,2,35,0,1,0,2,10721,10,400,4,4,4,3,5,1,0,0,3,0,1,1,1,-1.0,1,0
2404,10,2,0,2,1,6,11,3,1,1,40,0,7,2,5,8436,9,400,2,4,4,5,6,1,0,0,6,0,1,1,1,-1.0,2,0
2415,8,3,3,2,1,6,9,3,1,1,48,0,1,0,5,12642,16,400,2,4,4,1,3,0,0,0,0,0,1,2,1,-1.0,2,0
2420,5,3,3,13,1,2,6,3,1,2,30,1,2,1,1,10958,14,400,3,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
2428,9,1,6,2,1,5,10,1,1,1,42,1,1,0,5,5861,8,400,4,4,4,3,5,0,0,0,1,0,1,0,1,-1.0,2,0
2443,8,2,1,13,1,1,7,2,1,2,43,0,2,1,1,1175,14,400,2,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
2445,10,3,4,2,1,6,11,4,1,2,25,0,1,0,1,393,15,400,4,4,4,0,3,0,0,0,0,0,1,0,1,-1.0,1,0
2449,11,2,4,17,1,1,12,2,1,2,26,0,1,0,1,10793,7,400,4,4,4,1,4,0,0,0,3,0,1,1,1,-1.0,1,0
2451,6,1,4,17,1,1,7,1,1,2,31,0,1,0,2,11776,11,400,3,4,4,5,5,0,0,1,6,0,1,2,1,-1.0,1,0
2461,9,2,1,13,1,2,10,2,1,2,31,0,2,1,2,11198,1,400,2,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,1,0
2467,10,5,3,13,1,2,10,2,1,2,20,0,0,0,1,10216,7,400,1,4,4,3,2,0,0,0,6,0,1,1,0,-1.0,1,0
2472,11,4,6,6,1,7,11,1,1,1,35,1,0,0,1,10929,6,400,1,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,1,0
2475,7,1,6,6,1,5,8,1,1,1,50,1,0,0,1,10584,10,400,3,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,0
2479,6,4,6,18,1,1,7,4,1,2,55,0,0,0,5,334,11,400,3,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,2,0
2483,11,1,0,2,1,1,12,1,1,1,30,0,2,1,5,2830,6,400,3,4,4,3,6,0,0,0,0,0,3,0,2,-1.0,2,0
2495,9,1,2,5,1,7,10,2,1,1,30,1,0,0,3,9946,5,500,4,4,4,3,6,0,0,0,1,2,1,1,0,-1.0,2,1
2504,6,1,1,6,1,4,6,3,1,1,33,1,0,0,2,4676,11,400,2,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,0
2510,5,1,5,9,1,2,6,2,1,2,34,0,2,1,1,9118,13,400,2,4,4,3,4,0,0,0,6,0,1,1,2,-1.0,1,0
2514,8,1,5,6,1,1,9,4,1,2,0,0,0,0,5,1420,7,400,2,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
2517,1,2,6,2,1,6,12,3,1,2,31,0,0,0,1,5236,10,400,2,4,4,0,4,0,0,0,0,0,1,0,0,-1.0,1,0
2519,10,1,4,5,1,1,11,2,1,1,55,1,1,0,5,1595,5,400,4,4,4,3,7,0,0,0,6,0,1,0,1,-1.0,2,0
2523,5,2,1,13,1,6,6,2,1,2,34,1,0,0,1,13438,15,400,3,4,4,3,5,0,0,0,1,0,1,2,0,-1.0,1,0
2526,7,3,1,5,1,1,8,4,1,2,43,1,2,1,2,2427,12,400,3,4,4,1,7,0,0,1,6,0,1,0,2,-1.0,1,0
2551,9,3,1,6,1,7,10,4,1,2,30,0,2,1,2,2631,5,400,3,4,4,3,4,0,0,0,0,0,1,0,2,-1.0,1,0
2553,9,2,4,6,1,5,10,2,1,1,47,0,1,0,1,6502,10,400,1,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
2563,8,1,5,6,1,6,9,1,1,1,53,0,2,1,2,3421,2,400,2,4,4,0,6,0,0,0,6,0,1,0,2,-1.0,1,0
2587,8,1,2,6,1,6,9,2,1,1,30,0,2,1,1,5931,9,400,4,4,4,1,6,0,0,0,3,0,1,0,2,-1.0,1,0
2608,8,3,4,2,1,6,9,4,1,2,35,1,1,0,1,11444,10,400,4,4,4,1,4,0,0,0,6,0,1,2,1,-1.0,1,0
2610,7,2,3,18,1,2,8,2,1,2,74,0,0,0,5,12381,14,400,1,4,4,3,7,0,0,0,3,0,1,2,0,-1.0,2,0
2630,8,4,1,2,1,6,9,4,1,2,58,0,0,0,5,996,12,400,2,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,2,0
2641,1,4,4,5,1,6,11,2,1,2,27,0,1,0,2,6776,3,400,3,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
2650,10,2,6,9,1,5,11,2,1,1,30,0,2,1,1,13409,10,400,4,4,4,3,3,0,0,0,0,0,1,2,2,-1.0,1,0
2654,10,2,1,0,1,7,11,2,1,1,54,0,0,0,2,5000,16,400,1,4,4,0,7,0,0,0,6,0,1,0,0,-1.0,1,0
2658,7,1,5,2,1,2,8,3,1,1,64,0,1,0,2,5587,11,400,2,4,4,0,6,0,0,0,0,4,2,0,1,-1.0,1,0
2662,8,4,3,2,1,2,7,1,1,2,26,1,0,0,1,10862,11,400,3,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
2664,7,2,3,17,1,2,8,2,1,2,47,0,1,0,2,11625,8,400,1,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,1,0
2666,5,3,5,6,1,7,6,3,1,2,0,0,2,1,5,6895,8,400,2,4,4,1,0,0,0,0,0,0,1,1,2,-1.0,2,0
2670,10,2,6,17,1,1,11,3,1,2,35,0,0,0,0,12589,5,400,4,4,4,1,5,0,0,0,6,0,1,2,0,-1.0,0,0
2676,8,4,0,2,1,2,7,2,1,2,48,0,6,2,5,1454,1,400,1,0,4,3,6,0,0,0,0,0,1,0,0,-1.0,2,0
2678,9,2,4,6,1,5,10,2,1,1,39,0,1,0,1,8171,15,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
2691,7,2,6,9,1,5,8,2,1,2,33,0,2,1,2,4851,15,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
2712,11,2,4,6,1,7,11,1,1,1,46,1,4,1,5,1571,14,400,3,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,2,0
2713,11,3,4,13,1,2,11,1,1,2,26,0,0,0,1,3330,3,400,2,4,4,1,6,0,0,0,3,0,1,0,0,-1.0,1,0
2714,6,3,3,6,1,2,8,4,1,2,0,0,3,1,5,5935,11,400,2,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
2723,8,1,4,6,1,1,9,1,1,1,35,1,1,0,1,2559,15,400,2,4,4,0,5,0,0,0,1,0,1,0,1,-1.0,1,0
2726,8,2,1,6,1,6,7,1,1,1,41,0,2,1,5,8626,4,400,4,4,4,3,0,0,0,0,0,0,1,1,2,-1.0,2,0
2733,9,1,5,6,1,7,10,1,1,1,55,0,2,1,1,15081,6,400,3,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,1,0
2734,5,2,0,17,1,1,6,2,1,2,38,0,0,0,0,8922,16,400,4,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,0,0
2748,7,1,6,2,1,5,8,1,1,1,36,0,1,0,5,2233,12,700,2,4,4,3,6,1,0,0,3,0,1,0,1,-1.0,2,0
2752,9,5,5,9,1,7,3,2,1,2,27,0,1,0,3,14766,11,400,2,4,4,0,6,1,0,0,3,0,1,2,1,-1.0,2,0
2754,11,4,3,9,1,6,12,4,1,2,28,0,1,0,1,5871,14,400,1,4,4,5,5,0,0,0,0,0,1,0,1,-1.0,1,0
2755,9,3,6,2,1,7,10,3,1,1,35,1,1,0,2,7985,15,400,3,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,0
2759,8,2,5,6,1,7,9,2,1,1,60,0,1,0,2,4878,14,400,4,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
2767,11,5,4,9,1,1,11,2,1,2,27,1,1,0,1,1621,8,400,4,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
2772,5,2,2,6,1,6,6,3,1,1,44,0,2,1,1,7592,1,400,4,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,1,0
2788,11,5,4,9,1,7,11,3,1,2,19,0,1,0,1,1027,10,400,1,1,4,3,1,0,0,0,0,0,1,0,1,-1.0,1,0
2791,11,3,2,6,1,7,12,4,1,2,24,1,1,0,1,817,5,400,1,4,4,1,2,0,0,0,0,2,1,0,1,-1.0,1,0
2793,9,2,2,13,1,6,10,3,1,2,21,0,2,1,1,6298,6,400,2,4,4,3,3,0,0,0,0,0,1,1,2,-1.0,1,0
2795,5,1,4,0,1,6,6,2,1,1,44,0,2,1,3,10881,3,400,1,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,2,0
2797,8,1,1,3,1,6,9,2,1,1,54,0,2,1,2,11679,12,400,3,4,4,1,7,0,0,0,6,0,1,2,2,-1.0,1,0
2805,8,2,2,9,1,7,9,2,1,1,49,0,0,0,1,12900,2,400,4,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
2807,4,2,1,6,1,1,5,3,1,2,0,0,0,0,5,3647,11,400,1,4,4,3,0,0,0,0,0,0,1,0,0,-1.0,2,0
2813,8,4,3,2,1,6,7,3,1,1,38,0,1,0,2,12392,14,400,2,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,1
2814,11,4,4,0,1,7,10,5,1,2,43,1,1,0,2,14725,5,400,3,4,4,0,6,0,0,0,1,0,1,2,1,-1.0,1,0
2823,7,1,0,9,1,7,8,2,1,1,46,0,2,1,1,400,5,400,4,4,4,5,6,0,0,0,0,4,2,0,2,-1.0,1,0
2829,10,2,5,0,1,7,11,2,1,1,28,0,1,0,2,13514,15,400,2,4,4,3,5,0,0,1,3,0,1,2,1,-1.0,1,0
2845,10,3,0,3,1,5,11,4,1,1,34,1,1,0,2,11937,8,400,2,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
2851,8,2,4,6,1,1,9,2,1,1,33,1,1,0,1,3196,9,400,1,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
2856,11,2,0,9,1,1,12,3,1,2,27,0,1,0,2,38,4,400,2,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,1,0
2857,11,2,2,9,1,7,12,2,1,1,26,0,1,0,1,9824,4,400,4,4,4,0,5,1,0,0,0,0,1,1,1,-1.0,1,0
2861,8,2,1,5,1,6,6,3,1,1,43,0,2,1,2,1392,12,400,3,4,4,5,7,0,0,0,6,0,1,0,2,-1.0,1,0
2865,10,3,1,9,1,6,11,3,1,2,30,1,1,0,0,15057,1,400,3,4,4,1,5,0,0,0,1,0,1,2,1,-1.0,0,0
2867,9,1,0,6,1,7,3,2,1,1,56,0,2,1,2,6778,15,400,4,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
2868,7,1,0,6,1,2,8,1,1,1,57,0,2,1,1,11074,8,400,4,4,4,1,7,0,0,0,6,0,1,1,2,-1.0,1,0
2871,4,2,0,6,1,1,5,2,1,2,29,1,0,0,1,3681,1,400,3,4,4,3,5,0,0,0,6,0,1,0,0,-1.0,1,0
2872,11,5,4,13,1,2,11,1,1,2,26,1,2,1,1,14802,5,400,4,4,4,0,5,1,0,1,0,0,1,2,2,-1.0,1,0
2879,6,3,6,9,1,5,7,3,1,2,34,0,1,0,1,4445,16,400,3,4,4,1,5,0,0,0,1,0,1,0,1,-1.0,1,0
2885,10,2,5,17,1,1,10,2,1,2,37,0,2,1,2,7448,2,400,4,4,4,5,6,0,0,0,1,0,1,1,2,-1.0,1,0
2886,11,1,2,9,1,1,12,4,1,2,22,0,1,0,1,6110,3,400,3,4,4,3,4,0,0,0,6,0,3,0,1,-1.0,1,1
2904,10,3,3,18,1,7,11,3,1,2,44,1,0,0,3,7165,13,400,2,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,2,0
2906,5,4,1,17,1,5,12,1,1,2,23,0,2,1,1,221,15,400,1,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,1,0
2907,9,2,6,9,1,1,10,3,1,2,29,0,4,1,5,7711,4,400,3,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,2,0
2909,5,1,2,6,1,2,2,2,1,2,38,0,0,0,5,12243,10,400,1,4,4,0,6,0,0,0,3,0,1,2,0,-1.0,2,0
2919,7,3,5,9,1,6,8,4,1,2,45,0,2,1,1,2456,2,400,2,4,4,1,6,0,0,1,3,0,1,0,2,-1.0,1,0
2929,9,1,2,9,1,5,10,2,1,1,48,0,1,0,1,13176,2,700,1,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
2933,5,1,1,13,1,2,6,1,1,2,54,0,1,0,2,7764,1,400,4,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,1,0
2936,5,1,1,6,1,6,6,1,1,1,36,0,1,0,5,14376,6,400,4,4,4,0,5,1,0,0,0,0,1,2,1,-1.0,2,0
2940,6,4,1,9,1,3,6,1,1,2,54,1,0,0,2,6907,9,400,4,4,4,3,6,0,0,0,6,0,1,1,0,-1.0,1,0
2944,4,2,1,2,1,7,5,3,1,1,33,0,1,0,1,537,13,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,1
2948,4,1,0,13,1,2,5,2,1,2,33,0,2,1,1,15001,12,400,4,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,1,0
2952,9,2,4,17,1,5,10,2,1,2,24,0,2,1,2,3745,4,400,2,4,4,3,3,0,0,0,6,0,1,0,2,-1.0,1,0
2955,8,2,1,17,1,6,9,3,1,2,32,0,1,0,1,7350,15,400,4,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,0
2957,8,1,4,6,1,1,9,3,1,1,41,0,0,0,1,14917,1,400,4,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
2958,11,2,5,17,1,5,12,3,1,2,31,0,1,0,1,9865,14,400,1,4,4,3,5,0,0,1,6,0,1,1,1,-1.0,1,0
2959,5,2,2,6,1,2,6,2,1,2,43,1,4,1,5,13404,1,400,4,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,2,0
2963,3,2,1,13,1,1,4,3,1,2,35,0,2,1,1,12091,5,700,4,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,1,0
2970,8,3,0,6,1,5,7,1,1,2,16,1,4,1,5,4283,7,400,2,4,4,0,2,0,0,0,0,0,1,0,1,-1.0,2,0
2980,3,3,2,13,1,2,8,3,1,2,33,0,1,0,2,1397,12,400,2,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,1
2981,3,1,0,9,1,6,8,3,1,2,32,0,1,0,1,13849,12,400,1,4,4,0,5,0,0,0,0,0,1,2,1,-1.0,1,0
3001,11,3,5,2,1,1,3,3,1,2,41,0,1,0,1,13203,5,400,2,4,4,3,6,0,0,1,6,0,3,2,1,-1.0,1,0
3002,11,1,5,6,1,7,12,1,1,1,23,0,2,1,2,11476,13,400,3,4,4,5,4,0,0,0,0,2,1,2,2,-1.0,1,0
3003,10,3,3,9,1,5,11,4,1,2,30,0,1,0,1,4603,14,400,2,4,4,3,5,0,0,0,3,0,1,0,1,-1.0,1,0
3006,11,2,0,9,1,6,12,3,1,1,47,0,1,0,1,1469,2,400,4,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
3028,7,1,4,5,1,6,8,2,1,1,36,0,0,0,1,9036,2,400,3,4,4,1,6,0,0,0,1,0,1,1,0,-1.0,1,0
3032,11,3,1,13,1,5,12,5,1,2,63,0,2,1,1,6519,5,400,2,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
3049,11,3,2,17,1,7,12,3,1,2,33,1,1,0,1,2135,6,400,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
3058,11,5,0,17,1,2,11,1,1,2,41,1,1,0,1,6777,5,400,2,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
3059,9,3,0,1,1,2,3,1,1,1,53,0,0,0,1,1313,4,400,4,4,4,0,6,0,0,0,0,0,3,0,0,-1.0,1,0
3062,7,1,3,6,1,5,8,3,1,1,45,1,0,0,1,5656,8,400,1,4,4,0,6,0,0,0,6,0,1,0,0,-1.0,1,0
3063,9,2,2,13,1,2,10,2,1,2,65,0,0,0,2,7997,9,400,3,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,0
3077,9,1,4,13,1,2,10,3,1,2,34,0,1,0,2,3120,3,400,4,4,4,3,4,0,0,0,1,0,1,0,1,-1.0,1,0
3081,11,2,1,17,1,2,12,4,1,2,35,0,0,0,0,6331,4,400,4,4,4,1,4,0,0,0,0,0,1,1,0,-1.0,0,1
3085,11,2,5,2,1,6,12,2,1,1,40,1,1,0,3,5487,5,400,1,4,4,0,7,0,0,0,1,0,1,0,1,-1.0,2,0
3090,4,1,1,2,1,7,5,1,1,1,51,1,0,0,5,9044,2,400,3,4,4,3,7,0,0,0,1,0,1,1,0,-1.0,2,0
3094,8,2,4,0,1,1,9,3,1,1,49,0,0,0,2,9230,15,400,3,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,1,0
3096,7,2,4,9,1,6,8,3,1,2,35,1,4,1,5,6689,4,400,2,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,2,0
3109,10,1,6,0,1,6,11,3,1,1,27,0,6,2,5,3404,2,400,4,4,4,0,6,0,0,0,0,0,3,0,0,-1.0,2,0
3121,11,3,6,17,1,5,12,3,1,2,28,0,1,0,1,2508,6,400,2,4,4,0,5,0,0,1,0,0,1,0,1,-1.0,1,0
3131,11,3,1,2,1,5,12,4,1,2,43,0,6,2,5,1358,13,400,3,4,4,3,5,0,0,0,1,0,1,0,0,-1.0,2,0
3135,5,2,1,6,1,6,6,2,1,2,31,0,2,1,1,3752,9,400,4,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
3140,7,2,6,13,1,5,8,2,1,2,28,0,2,1,5,13832,8,400,4,4,4,0,5,0,0,0,1,0,1,2,2,-1.0,2,0
3145,10,2,5,2,1,7,11,3,1,1,56,0,0,0,1,5025,5,400,1,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,1,0
3151,8,2,3,6,1,6,9,2,1,1,29,0,1,0,2,9882,2,400,3,4,4,0,5,0,0,0,6,0,3,1,1,-1.0,1,0
3152,7,1,0,17,1,2,8,2,1,2,23,1,1,0,1,3877,3,500,2,4,4,3,5,0,0,0,1,2,1,0,1,-1.0,1,0
3157,9,4,4,13,1,1,3,1,1,2,26,0,1,0,1,14307,10,400,1,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
3170,10,1,1,5,1,1,11,2,1,1,62,0,6,2,5,14602,10,700,4,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,2,0
3185,6,2,0,6,1,2,10,4,1,2,0,0,2,1,5,14579,6,400,1,4,4,3,0,0,0,0,0,0,1,2,2,-1.0,2,0
3188,7,1,0,0,1,1,8,1,1,1,47,0,0,0,5,3522,4,400,2,4,4,1,7,0,0,0,6,0,1,0,0,-1.0,2,0
3204,6,3,6,17,1,6,7,4,1,2,34,1,0,0,1,4499,2,400,3,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
3217,7,2,1,6,1,2,8,2,1,1,51,0,2,1,2,12383,1,400,4,4,4,5,7,0,0,0,1,0,3,2,2,-1.0,1,0
3218,7,2,0,9,1,6,8,3,1,1,35,0,2,1,5,749,11,400,4,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,2,0
3221,11,2,1,9,1,7,12,3,1,1,34,1,0,0,1,415,11,400,2,4,4,1,5,0,0,0,1,0,1,0,0,-1.0,1,0
3243,9,2,4,9,1,5,4,1,1,1,26,0,2,1,2,6748,16,400,4,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
3251,10,2,2,6,1,2,11,2,1,1,44,0,2,1,2,9666,2,400,3,4,4,5,6,0,0,0,6,0,1,1,2,-1.0,1,0
3252,7,2,3,13,1,6,8,3,1,2,35,0,1,0,1,5785,2,400,4,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
3255,7,3,0,17,1,7,8,4,1,2,29,1,1,0,1,10626,5,400,2,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
3256,6,3,0,6,1,6,7,4,1,2,26,1,0,0,0,4098,2,400,1,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,0,0
3257,6,2,5,17,1,7,7,4,1,2,23,1,0,0,1,7449,15,400,1,4,4,1,3,0,0,0,6,0,1,1,0,-1.0,1,0
