,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
11900,0,5,2,1,1,6,9,2,0,1,44,0,0,0,1,11901,15,400,2,4,4,3,4,0,0,0,3,0,1,2,0,-1.0,1,1
9308,4,3,3,9,1,5,5,3,1,1,35,0,0,0,1,9309,11,400,2,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,1,1
13233,6,5,0,6,1,6,6,1,1,1,43,0,1,0,2,13234,12,400,1,4,4,5,7,0,0,0,6,0,1,2,1,-1.0,1,1
4360,6,2,6,17,0,2,7,2,1,1,63,0,0,0,1,4361,7,400,2,4,4,0,6,0,0,0,1,0,1,0,0,-1.0,1,1
5483,1,1,6,2,1,5,2,1,1,2,32,0,1,0,5,5484,11,400,1,4,4,0,5,0,0,0,6,0,1,0,1,-1.0,2,1
11078,7,4,3,9,1,7,1,4,1,1,28,0,0,0,1,11079,6,400,4,4,4,3,5,0,0,0,1,0,1,1,0,-1.0,1,1
8591,2,2,5,0,1,5,4,1,1,1,52,0,0,0,2,8592,11,400,2,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,1
13818,5,5,0,17,1,1,2,1,1,2,35,0,1,0,2,13819,15,400,1,4,4,0,5,0,0,0,1,4,2,2,1,-1.0,1,1
6790,11,5,0,13,0,2,11,2,0,1,34,0,1,0,1,6791,11,400,1,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,1
14569,11,2,6,17,0,2,11,2,1,1,36,0,1,0,2,14570,7,400,3,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,1,1
8007,2,2,3,17,1,2,3,2,1,1,38,1,1,0,2,8008,13,500,3,4,4,3,7,1,0,0,6,0,1,1,1,-1.0,1,1
12097,8,2,6,2,1,2,9,4,0,2,26,0,1,0,1,12098,10,400,2,4,4,3,4,0,0,0,6,0,1,2,1,-1.0,1,1
10903,7,3,1,9,1,6,8,4,1,1,36,0,1,0,2,10904,13,400,3,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,1,1
11348,0,1,4,17,1,1,1,2,1,1,48,0,1,0,1,11349,11,400,4,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,1
14471,11,2,0,6,1,7,12,4,1,1,53,0,0,0,0,14472,4,400,2,4,4,0,7,0,0,0,1,0,1,2,0,-1.0,0,1
449,4,2,0,6,0,7,5,2,0,2,31,0,0,0,0,450,4,400,1,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,0,1
6386,11,3,6,2,1,6,10,2,1,1,66,0,6,2,5,6387,13,700,3,4,4,0,7,0,0,0,6,0,1,1,0,-1.0,2,1
2863,0,3,0,13,1,6,1,3,1,1,33,0,1,0,2,2864,8,400,2,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,1
10667,7,2,6,6,1,7,1,1,1,1,35,0,4,1,5,10668,9,400,4,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,2,1
15368,9,2,0,13,1,1,10,3,1,1,27,0,1,0,1,15369,12,400,2,4,4,3,5,0,0,0,3,0,1,2,1,-1.0,1,1
12248,8,3,5,2,1,7,9,4,1,2,32,0,0,0,1,12249,13,400,3,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,1,1
6436,11,3,0,9,1,7,12,5,1,1,36,0,1,0,2,6437,6,400,3,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,1
2353,7,4,3,2,1,1,1,5,1,1,40,0,0,0,2,2354,3,400,3,4,4,3,6,0,1,0,1,0,1,0,0,-1.0,1,1
5908,1,4,4,2,1,5,12,4,1,1,32,0,0,0,1,5909,6,400,2,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,1
9110,4,1,4,17,0,5,5,2,1,1,29,0,0,0,0,9111,7,400,1,4,4,0,4,0,0,0,0,0,1,1,0,-1.0,0,1
3519,8,3,0,9,1,7,9,4,1,1,33,1,4,1,5,3520,11,500,4,4,4,0,6,0,0,0,3,2,1,0,1,-1.0,2,1
7439,10,4,1,17,1,6,11,4,1,2,27,0,0,0,1,7440,7,400,2,3,3,0,5,0,0,0,0,0,1,1,0,-1.0,1,1
6661,11,4,3,13,1,7,12,5,1,1,29,0,0,0,5,6662,2,400,4,4,4,0,5,0,0,0,6,0,1,1,0,-1.0,2,1
14010,1,2,3,0,1,7,2,3,1,1,32,0,6,2,5,14011,8,400,1,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,2,1
3095,0,4,3,13,1,6,9,1,0,1,27,0,1,0,1,3096,9,400,1,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,1
890,4,4,4,13,1,7,1,2,1,1,48,0,1,0,1,891,6,400,4,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,1
6044,1,5,6,17,1,7,12,4,1,1,27,0,0,0,1,6045,10,400,4,4,4,3,5,0,0,0,6,0,1,0,0,-1.0,1,1
6106,11,1,2,13,1,2,10,2,0,1,33,0,0,0,1,6107,3,400,4,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,1
5166,5,3,1,2,1,7,2,1,1,1,61,0,1,0,2,5167,10,400,1,4,4,0,7,0,0,0,0,4,3,0,1,-1.0,1,1
8511,2,2,2,6,1,6,3,3,1,1,51,0,4,1,5,8512,13,400,3,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,2,1
4550,6,3,0,0,1,2,6,4,1,1,51,0,6,2,5,4551,4,400,4,3,4,1,4,0,0,0,0,1,1,0,0,-1.0,2,1
3456,8,2,3,9,0,6,9,4,1,2,29,0,1,0,1,3457,4,400,1,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,1
14057,1,3,5,2,1,6,2,4,1,1,41,0,1,0,1,14058,1,400,4,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,1
6109,11,1,2,9,1,1,12,4,1,2,22,0,1,0,1,6110,3,400,3,4,4,3,4,0,0,0,6,0,3,0,1,-1.0,1,1
1147,3,2,4,6,1,2,4,4,1,1,42,0,1,0,2,1148,5,400,3,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,1
4334,6,1,1,17,1,6,7,2,1,1,40,0,0,0,1,4335,14,400,3,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,1
12518,8,4,2,2,1,7,9,5,1,2,35,0,1,0,1,12519,9,400,3,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,1
11762,0,4,3,6,1,5,9,1,1,1,56,0,1,0,2,11763,3,400,3,4,4,1,6,0,0,0,3,0,1,2,1,-1.0,1,1
10088,3,2,1,9,1,7,8,1,1,1,64,0,1,0,2,10089,11,400,2,4,4,5,5,0,0,0,0,0,1,1,1,-1.0,1,1
3819,8,3,0,9,1,2,9,4,1,2,34,0,0,0,1,3820,16,400,1,4,4,0,4,0,0,0,6,0,1,0,0,-1.0,1,1
7696,9,1,4,0,1,2,10,4,1,1,46,0,1,0,5,7697,6,400,3,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,2,1
1558,3,4,0,13,1,5,8,2,1,1,66,0,1,0,1,1559,6,400,2,4,4,1,6,0,0,0,6,0,3,0,1,-1.0,1,1
954,4,5,1,6,1,6,4,2,1,1,43,0,0,0,1,955,3,400,3,4,4,1,5,0,0,0,6,0,1,0,0,-1.0,1,1
2851,0,3,4,6,1,5,9,3,1,1,51,0,4,1,5,2852,8,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,2,1
1978,7,2,2,6,0,2,8,3,1,2,20,0,4,1,5,1979,3,400,4,4,4,3,3,0,0,0,0,0,1,0,1,-1.0,2,1
8453,2,2,6,17,1,2,3,2,1,1,64,0,0,0,2,8454,15,400,1,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,1,1
6910,10,1,1,0,1,2,11,1,1,1,30,0,6,2,5,6911,1,400,4,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,2,1
12529,8,4,2,6,0,2,9,5,1,1,45,0,0,0,0,12530,8,400,4,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,0,1
4726,6,4,1,17,1,5,6,3,1,1,41,0,0,0,0,4727,13,400,4,4,4,0,5,0,0,0,3,0,1,0,0,-1.0,0,1
14978,10,2,0,13,1,3,11,3,1,1,44,0,1,0,2,14979,9,400,3,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,1
6806,10,1,2,18,1,2,11,1,1,1,55,0,0,0,1,6807,1,400,1,4,4,3,7,0,0,0,1,0,3,1,0,-1.0,1,1
13312,5,1,1,13,1,5,6,1,1,1,54,0,0,0,0,13313,3,400,4,4,4,3,7,0,0,0,3,0,1,2,0,-1.0,0,1
9841,3,1,0,6,1,7,4,3,1,1,76,0,4,1,5,9842,10,400,2,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,2,1
4468,6,2,1,18,1,7,7,5,1,1,64,0,0,0,5,4469,7,400,1,4,4,1,7,0,0,0,1,0,1,0,0,-1.0,2,1
5899,1,4,6,2,1,7,2,4,1,1,38,0,1,0,2,5900,4,400,2,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,1
5541,1,1,0,17,0,6,2,2,1,1,36,0,2,1,1,5542,4,400,2,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,1
13534,5,3,0,2,1,2,6,3,1,1,60,0,1,0,1,13535,9,400,3,4,4,3,6,0,0,0,3,0,1,2,1,-1.0,1,1
6768,11,5,0,2,0,2,11,1,1,1,57,0,1,0,5,6769,16,400,2,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,2,1
6594,11,4,0,9,1,7,12,5,1,2,18,0,1,0,1,6595,8,400,1,4,4,5,1,0,0,0,6,4,2,1,1,-1.0,1,1
2585,0,1,1,5,1,6,1,1,1,2,32,0,1,0,1,2586,7,400,1,4,4,1,5,0,0,0,6,0,1,0,1,-1.0,1,1
8747,2,4,4,17,1,5,3,5,0,1,37,0,1,0,0,8748,14,400,3,4,4,1,6,1,0,0,0,0,1,1,1,-1.0,0,1
4660,6,4,4,17,1,2,6,1,1,2,26,0,1,0,1,4661,9,400,1,4,4,0,4,0,0,0,1,0,1,0,1,-1.0,1,1
666,4,3,5,2,1,7,5,3,1,1,78,0,1,0,2,667,9,400,3,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,1,1
12366,8,3,2,5,1,5,9,4,1,1,46,0,2,1,3,12367,7,400,2,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,2,1
11013,7,4,4,2,1,1,8,4,1,2,45,0,1,0,2,11014,14,400,2,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,1
8714,2,3,5,17,1,6,3,4,1,2,22,0,2,1,1,8715,6,400,3,4,4,3,3,0,0,0,3,0,1,1,2,-1.0,1,1
14997,10,3,2,11,1,6,11,3,1,1,26,0,0,0,1,14998,15,400,4,4,4,0,5,0,0,0,1,0,1,2,0,-1.0,1,1
12834,6,2,4,9,1,2,7,2,1,1,35,0,1,0,2,12835,1,700,4,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,1
14602,11,3,0,6,1,2,12,3,1,1,46,0,1,0,1,14603,8,400,2,4,4,0,7,0,0,0,6,0,1,2,1,-1.0,1,1
1861,7,2,1,17,1,5,8,2,1,1,50,0,2,1,1,1862,11,400,3,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,1
7494,10,4,5,0,1,5,11,4,1,1,68,0,6,2,5,7495,7,400,2,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,2,1
366,4,1,1,13,1,7,5,1,1,1,50,0,0,0,1,367,8,400,2,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,1
3675,8,3,3,13,1,2,9,3,1,1,27,0,1,0,1,3676,16,400,4,4,4,3,5,0,0,0,0,4,2,0,1,-1.0,1,1
2361,7,4,3,13,0,2,8,5,0,1,34,0,1,0,2,2362,6,400,2,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,1
10335,3,4,0,6,1,2,4,4,1,1,36,0,0,0,1,10336,12,400,1,4,4,1,6,0,0,0,1,0,1,1,0,-1.0,1,1
7558,10,5,2,5,1,1,10,1,1,2,30,0,0,0,1,7559,1,400,3,4,4,3,6,0,0,0,6,0,1,1,0,-1.0,1,1
3421,8,1,0,13,1,2,9,3,1,2,33,0,0,0,1,3422,2,400,2,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,1,1
12864,6,2,0,13,1,5,2,4,1,2,31,0,1,0,1,12865,7,400,1,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,1
4222,6,1,0,6,1,7,7,5,1,2,0,0,0,0,5,4223,5,400,4,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,1
10927,7,3,1,9,1,6,8,4,1,1,27,0,1,0,1,10928,15,400,3,4,4,3,4,0,0,0,6,0,1,1,1,-1.0,1,1
4561,6,3,2,9,1,2,7,3,1,1,35,0,4,1,5,4562,11,400,3,4,4,0,2,0,0,0,0,0,1,0,1,-1.0,2,1
12236,8,3,1,13,1,6,9,4,1,1,27,0,0,0,1,12237,10,400,3,4,4,1,5,0,0,0,6,0,1,2,0,-1.0,1,1
2962,0,3,1,6,1,5,1,4,1,1,37,0,0,0,2,2963,16,400,1,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,1,1
7521,10,5,0,13,1,1,10,2,1,1,29,0,0,0,1,7522,3,400,2,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,1
9946,3,2,5,6,1,7,1,1,0,1,34,0,1,0,1,9947,7,400,1,4,4,5,6,0,0,0,6,0,1,1,1,-1.0,1,1
12921,6,2,1,9,1,5,7,3,0,1,51,0,0,0,0,12922,1,400,3,4,4,3,6,0,0,0,3,0,1,2,0,-1.0,0,1
6128,11,1,2,9,1,2,12,1,1,2,31,0,1,0,1,6129,12,400,3,4,4,0,4,1,0,0,0,0,1,0,1,-1.0,1,1
13584,5,3,1,6,1,2,6,3,1,1,31,0,1,0,5,13585,3,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,2,1
5856,1,4,1,9,1,7,2,4,1,1,30,0,0,0,0,5857,7,400,1,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,0,1
9287,4,3,2,2,1,6,5,4,1,1,44,0,0,0,2,9288,9,400,3,4,4,3,6,0,0,0,1,0,1,1,0,-1.0,1,1
9161,4,2,1,0,1,6,5,3,1,2,38,0,1,0,5,9162,3,400,4,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,2,1
3186,0,4,6,13,1,6,9,1,1,1,40,0,0,0,5,3187,1,400,2,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,2,1
5777,1,3,4,0,0,1,2,3,1,1,32,0,1,0,5,5778,1,400,4,4,4,0,5,0,0,0,1,0,1,0,1,-1.0,2,1
12003,8,1,0,9,1,6,9,2,1,1,37,0,1,0,2,12004,7,400,4,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,1
308,2,5,0,13,0,6,5,2,1,1,46,0,0,0,0,309,7,400,1,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,0,1
6293,11,2,2,9,1,6,12,2,1,1,50,0,0,0,2,6294,4,700,3,4,4,3,7,0,0,0,1,0,1,1,0,-1.0,1,1
9127,4,2,2,9,1,2,5,2,1,1,40,0,0,0,3,9128,4,400,3,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,2,1
11289,0,1,5,13,1,5,1,1,1,1,48,0,6,2,5,11290,6,400,1,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,2,1
2141,7,3,0,2,1,1,1,1,1,2,35,0,0,0,1,2142,4,400,2,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,1,1
6156,11,1,1,15,1,1,12,5,1,2,35,0,0,0,2,6157,4,400,2,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,1
8877,2,5,6,13,0,7,5,1,1,1,32,0,0,0,1,8878,8,400,1,4,4,1,6,0,0,0,1,0,1,1,0,-1.0,1,1
5112,5,3,2,17,1,2,6,3,0,2,27,0,0,0,0,5113,13,400,4,4,4,1,5,0,0,0,6,0,1,0,0,-1.0,0,1
14366,11,1,2,17,1,6,12,1,0,1,28,0,1,0,1,14367,3,400,2,4,4,0,4,0,0,0,0,0,1,2,1,-1.0,1,1
8250,9,5,1,2,1,1,3,1,1,2,40,0,0,0,4,8251,6,400,3,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,2,1
13142,6,4,2,13,0,6,6,1,1,1,53,0,0,0,0,13143,9,400,1,4,4,1,5,0,0,0,0,0,1,2,0,-1.0,0,1
13942,1,1,3,6,1,1,2,3,1,1,53,0,1,0,1,13943,1,400,4,4,4,0,7,0,0,0,6,0,1,2,1,-1.0,1,1
15404,9,2,1,17,1,1,3,5,1,1,56,0,0,0,1,15405,2,400,2,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,1,1
7049,10,2,3,9,1,6,11,2,1,1,39,0,1,0,1,7050,9,400,3,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,1
2173,7,3,3,17,0,6,8,4,1,1,45,0,0,0,1,2174,7,400,3,4,4,3,7,0,0,0,6,0,3,0,0,-1.0,1,1
7106,10,2,5,13,1,7,11,2,1,1,58,0,0,0,1,7107,12,400,3,4,4,3,7,0,0,0,6,0,1,1,0,-1.0,1,1
14523,11,2,1,6,1,6,12,2,1,1,32,0,1,0,1,14524,4,400,4,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,1
8629,2,3,4,2,1,7,3,4,1,1,67,0,1,0,2,8630,10,400,3,4,4,5,7,0,0,0,6,0,1,1,1,-1.0,1,1
12231,8,3,1,13,1,2,9,4,1,1,39,0,0,0,0,12232,15,400,2,4,4,1,6,0,0,0,3,0,1,2,0,-1.0,0,1
7461,10,4,1,9,1,7,11,4,1,1,45,0,0,0,1,7462,4,400,1,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,1,1
10691,7,2,4,6,1,2,6,3,1,2,33,0,1,0,1,10692,13,400,3,4,4,5,4,0,0,0,0,0,1,1,1,-1.0,1,1
1811,7,1,3,6,1,7,8,3,1,2,19,0,4,1,5,1812,8,400,1,4,4,0,2,0,0,0,0,0,1,0,1,-1.0,2,1
1780,7,1,3,9,0,2,8,2,1,1,30,0,1,0,5,1781,4,400,4,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,2,1
15061,10,3,1,0,1,7,11,3,1,2,61,0,0,0,5,15062,2,400,1,4,4,3,7,0,0,0,1,0,1,2,0,-1.0,2,1
15111,10,3,4,6,1,1,11,3,1,1,68,0,0,0,1,15112,16,400,3,4,4,0,7,0,0,0,6,0,1,2,0,-1.0,1,1
3267,8,1,1,13,0,2,9,2,1,2,36,0,1,0,0,3268,4,400,3,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,0,1
8252,9,5,1,5,0,6,3,2,1,2,37,0,6,2,5,8253,14,400,4,4,4,1,7,0,0,0,6,0,1,1,0,-1.0,2,1
3129,0,4,5,6,1,2,9,1,1,2,0,0,0,0,5,3130,8,400,3,4,4,0,0,0,0,0,0,4,2,0,0,-1.0,2,1
5775,1,3,4,13,1,1,2,3,1,1,32,0,0,0,0,5776,5,400,2,4,4,1,6,0,0,0,0,4,2,0,0,-1.0,0,1
8098,9,3,2,17,0,6,10,5,1,1,27,0,0,0,1,8099,7,400,3,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,1
12415,8,4,1,17,1,1,9,4,1,1,37,0,2,1,1,12416,8,400,3,4,4,3,6,0,0,0,1,0,1,2,2,-1.0,1,1
5987,1,5,1,11,1,2,2,5,1,1,46,0,6,2,2,5988,14,400,3,4,4,5,7,0,0,0,0,0,1,0,0,-1.0,1,1
2065,7,3,6,17,1,2,8,4,1,1,32,0,1,0,2,2066,12,400,2,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,1
15308,9,1,3,15,1,6,10,3,1,2,26,0,1,0,2,15309,11,400,3,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,1
8520,2,2,3,9,1,7,3,4,1,1,50,0,1,0,2,8521,11,400,1,4,4,5,7,1,0,0,6,0,1,1,1,-1.0,1,1
5688,1,3,3,17,0,5,2,3,1,1,35,0,1,0,1,5689,13,400,3,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,1
9928,3,2,5,17,1,5,4,2,0,2,32,0,0,0,0,9929,6,400,3,4,4,3,5,0,0,0,1,0,1,1,0,-1.0,0,1
7336,10,3,5,13,1,7,11,3,1,1,42,0,0,0,5,7337,10,400,3,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,2,1
9351,4,3,5,2,1,7,5,3,1,1,46,0,7,2,5,9352,13,400,3,4,4,5,6,0,0,0,6,0,1,1,1,-1.0,2,1
6398,11,3,6,17,1,1,12,3,0,3,35,0,0,0,1,6399,16,400,1,4,4,1,6,0,0,0,1,0,1,1,0,-1.0,1,1
8873,2,4,5,17,1,5,5,1,1,2,27,0,1,0,1,8874,1,400,2,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,1
3462,8,2,3,9,1,1,9,2,1,1,28,0,0,0,2,3463,9,400,4,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,1
5049,9,2,2,17,1,6,10,3,1,1,40,1,1,0,1,5050,3,500,4,4,4,1,6,0,0,0,1,2,1,0,1,-1.0,1,1
3297,8,1,5,17,1,5,9,1,1,1,46,0,1,0,1,3298,14,400,1,4,4,1,6,0,0,0,0,4,2,0,1,-1.0,1,1
7583,10,5,3,17,1,7,10,1,0,2,26,0,2,1,1,7584,6,400,3,4,4,3,3,0,0,0,6,0,1,1,2,-1.0,1,1
3884,8,4,1,17,1,6,9,4,1,1,65,0,0,0,1,3885,15,400,2,4,4,1,7,0,0,0,6,0,1,0,0,-1.0,1,1
2789,0,2,5,17,1,1,1,4,1,1,38,0,0,0,1,2790,4,400,4,4,4,1,6,0,0,0,1,0,1,0,0,-1.0,1,1
12426,8,4,5,2,1,1,9,4,1,1,77,0,1,0,1,12427,13,400,4,4,4,3,7,0,0,0,3,0,1,2,1,-1.0,1,1
6093,11,1,0,17,1,2,12,1,0,2,45,0,0,0,0,6094,10,400,3,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,0,1
4605,6,3,1,5,1,1,12,2,1,2,26,0,2,1,1,4606,7,400,1,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,1
8830,2,4,3,6,1,2,4,1,1,1,47,0,1,0,1,8831,12,400,1,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,1,1
7159,10,2,4,6,1,2,11,3,1,1,29,0,1,0,1,7160,10,400,4,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,1
12188,8,2,2,13,1,3,9,3,1,1,32,0,1,0,2,12189,14,400,2,4,4,1,6,0,0,0,3,0,1,2,1,-1.0,1,1
6177,11,1,1,6,0,6,12,1,1,2,17,0,4,1,5,6178,13,400,3,4,4,0,2,0,0,0,0,0,1,1,1,-1.0,2,1
1114,3,2,5,13,1,2,4,4,1,1,40,0,1,0,2,1115,7,400,1,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,1
10004,2,1,0,17,1,7,3,2,1,1,58,0,1,0,0,10005,1,400,4,4,4,1,7,0,0,0,1,0,3,1,1,-1.0,0,0
8833,10,3,2,13,1,5,5,4,1,1,55,0,1,0,2,8834,5,400,1,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,1,0
10760,0,3,0,13,1,1,1,4,1,2,35,1,0,0,5,10761,6,400,2,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,2,0
12130,3,3,6,9,1,7,8,1,1,2,30,0,2,1,1,12131,4,400,3,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
9192,7,4,4,17,0,5,8,5,1,2,60,0,2,1,2,9193,5,400,1,4,4,1,7,0,0,0,6,0,1,1,2,-1.0,1,0
14303,1,1,4,6,1,2,2,2,1,2,26,0,1,0,1,14304,16,400,2,4,4,3,4,0,0,0,0,0,1,2,1,-1.0,1,0
7711,9,2,0,6,1,1,10,2,1,1,28,0,1,0,1,7712,11,400,1,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
5946,10,1,6,17,0,5,11,1,0,2,27,0,0,0,1,5947,4,400,4,4,4,1,5,0,0,0,1,0,1,0,0,-1.0,1,0
9457,3,4,6,6,1,4,8,2,1,1,29,0,0,0,1,9458,14,400,1,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,1,0
10164,6,2,1,6,1,5,7,3,1,1,45,1,1,0,2,10165,1,400,4,4,4,0,6,0,0,0,1,4,2,1,1,-1.0,1,0
13849,4,3,6,9,1,5,5,3,1,1,43,0,1,0,1,13850,7,400,4,4,4,1,7,0,0,0,3,0,1,2,1,-1.0,1,0
811,11,2,6,6,1,2,12,3,1,2,27,0,1,0,1,812,11,400,2,4,4,0,5,0,0,0,1,0,1,0,1,-1.0,1,0
4280,8,2,6,2,0,5,9,2,1,1,50,0,1,0,5,4281,12,400,3,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,2,0
3033,11,5,0,6,1,2,11,1,1,1,35,0,1,0,1,3034,14,400,2,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
11071,2,1,2,11,1,1,3,3,1,1,46,0,6,2,5,11072,13,400,2,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,2,0
15177,8,5,3,6,1,2,9,5,1,1,32,0,2,1,5,15178,2,400,2,4,4,5,0,0,0,0,0,0,1,2,2,-1.0,2,0
12233,11,4,2,2,1,2,11,2,1,2,24,0,2,1,2,12234,16,400,3,4,4,1,4,0,0,1,0,0,1,2,2,-1.0,1,0
5956,1,1,4,2,1,1,2,1,1,1,30,0,2,1,2,5957,5,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
5306,5,4,1,17,1,1,6,5,1,2,31,0,2,1,1,5307,5,400,1,4,4,3,5,1,0,0,0,0,1,0,2,-1.0,1,0
9534,8,1,3,9,1,7,9,1,0,1,47,0,0,0,1,9535,13,400,3,4,4,1,7,0,0,0,0,4,2,1,0,-1.0,1,0
7407,5,3,6,13,1,5,6,5,1,1,63,0,1,0,2,7408,3,400,2,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
7099,7,2,1,18,1,2,8,2,1,1,29,0,2,1,5,7100,4,400,3,4,4,5,5,0,0,0,1,0,1,1,2,-1.0,2,0
4137,9,3,6,2,1,5,10,4,1,1,47,0,2,1,3,4138,12,400,4,4,4,3,6,0,0,0,0,4,2,0,2,-1.0,2,0
9472,0,2,2,17,1,2,1,2,0,2,34,0,1,0,1,9473,9,400,3,4,4,3,4,0,0,0,6,0,1,1,1,-1.0,1,0
11992,4,4,4,6,0,1,4,1,1,2,0,0,1,0,5,11993,15,400,1,4,4,0,0,0,0,0,0,0,1,2,1,-1.0,2,0
2666,10,1,3,9,0,2,11,4,1,1,41,0,1,0,1,2667,3,400,4,4,4,0,5,0,0,0,1,0,1,0,1,-1.0,1,0
493,7,3,5,6,1,7,8,3,1,2,0,1,0,0,5,494,7,400,4,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
14241,6,3,6,9,1,1,2,3,1,1,36,1,1,0,2,14242,5,400,1,4,4,5,6,0,0,0,6,0,1,2,1,-1.0,1,0
2775,1,5,6,17,0,7,12,2,0,1,50,1,0,0,1,2776,13,400,3,4,4,0,7,0,0,0,1,0,1,0,0,-1.0,1,0
